X,Y,Linear Conductivity,Log Conductivity,Linear Resistivity,Log Resistivity,Depth
478695.057077833,3617177.32625027,2188.2163139009044,3.340090251523369,0.4569932111589613,-0.3400902515233688,-0.75
478695.104756235,3617176.97387396,2215.046981606993,3.3453829421330306,0.45145769290839627,-0.3453829421330304,-0.75
478695.044725537,3617176.42095644,2078.4324006295265,3.3177359039872925,0.48113183748343935,-0.31773590398729246,-0.75
478695.289029118,3617176.69202974,1919.8482949733432,3.283266912422839,0.5208744892074323,-0.28326691242283897,-0.75
478694.370617147,3617176.3167783,2070.187856163819,3.3160097566615434,0.4830479499831765,-0.3160097566615435,-0.75
478695.650833419,3617176.87201164,1892.6860737585764,3.2770785866313497,0.5283496369866333,-0.27707858663134965,-0.75
478695.634328885,3617176.82524129,1994.4675909306495,3.2998269836419283,0.5013869388238014,-0.2998269836419284,-0.75
478695.656148723,3617176.80056003,1969.251269585581,3.294301134133145,0.5078072135560664,-0.29430113413314496,-0.75
478695.348113983,3617176.68112568,2033.2949821612085,3.3082003888847913,0.49181255487931735,-0.30820038888479123,-0.75
478695.336500638,3617176.7298038,2014.43916183328,3.30415415577549,0.4964160839138623,-0.30415415577548977,-0.75
478695.171727993,3617176.87642412,2148.694057529852,3.332174582738804,0.4653989694324394,-0.33217458273880396,-0.75
478695.173471477,3617176.96110171,2172.1649842973206,3.336892808508312,0.46037018699272175,-0.33689280850831216,-0.75
478695.669280859,3617177.21839574,2511.7456008650947,3.39997565029787,0.3981294919579356,-0.3999756502978703,-0.75
478695.764076034,3617176.98139314,2495.6486249591444,3.3971834387894333,0.4006974339251667,-0.39718343878943313,-0.75
478695.801489465,3617176.94282157,2579.2948517470977,3.411500991291607,0.3877028635646852,-0.41150099129160705,-0.75
478695.817168397,3617176.72538798,2543.9610899037007,3.40551046445698,0.393087773224493,-0.4055104644569801,-0.75
478695.695721185,3617176.67576287,2533.5193038647712,3.40372421769715,0.3947078668295696,-0.40372421769715,-0.75
478695.734530933,3617176.55958943,2600.941355902856,3.415130560156307,0.3844761811835905,-0.41513056015630734,-0.75
478695.798296065,3617176.18038862,2521.932959900954,3.4017335376168965,0.39652124616321044,-0.4017335376168963,-0.75
478695.879653156,3617176.47798483,2617.4899520304766,3.417885023192869,0.382045401635359,-0.4178850231928688,-0.75
478695.928731316,3617176.41475374,2663.170261393205,3.4253989325748124,0.37549232750776596,-0.42539893257481237,-0.75
478695.910050621,3617176.44620278,2771.092031663151,3.442650949520864,0.3608685632139836,-0.4426509495208641,-0.75
478695.606488399,3617176.46994726,2725.7159807133357,3.4354806004219296,0.36687608212881156,-0.43548060042192943,-0.75
478694.990568095,3617176.54424516,2871.78138363215,3.4581513758571867,0.34821592120470796,-0.45815137585718685,-0.75
478695.717010364,3617176.64646377,2830.483525872007,3.451860631524551,0.3532965272044546,-0.45186063152455097,-0.75
478695.282859014,3617177.09420221,2713.984703249884,3.4336073955297284,0.36846191461674105,-0.43360739552972855,-0.75
478694.953720881,3617177.09090342,2629.730934014534,3.4199113150864817,0.38026704065628686,-0.41991131508648166,-0.75
478695.044275036,3617177.54922048,2455.999278119591,3.390228234818998,0.4071662434549407,-0.39022823481899804,-0.75
478695.135246213,3617177.71561706,2473.8147245020505,3.393367170176092,0.4042339913718834,-0.3933671701760919,-0.75
478695.248641347,3617177.6528642,2317.5293713640217,3.3650252469116757,0.43149399198830124,-0.36502524691167576,-0.75
478695.364412246,3617177.60519492,2428.976371821234,3.38542329017048,0.41169605913054036,-0.3854232901704801,-0.75
478695.494961982,3617177.52793255,2408.851902112306,3.38181010009277,0.41513552540241544,-0.38181010009276967,-0.75
478696.004305608,3617177.29558566,2610.085965905412,3.416654811515875,0.383129143278279,-0.4166548115158748,-0.75
478695.990015927,3617177.31039697,2640.235947515589,3.4216427397960434,0.3787540280030581,-0.4216427397960434,-0.75
478695.867663534,3617177.32451573,2872.1992711817784,3.458214567663736,0.34816525790306524,-0.4582145676637358,-0.75
478695.622165554,3617177.46884533,2855.4396680571904,3.4556729884872555,0.3502087651112548,-0.45567298848725546,-0.75
478695.652748785,3617177.52389972,2909.312025893723,3.4637903021534737,0.34372387392610665,-0.4637903021534739,-0.75
478695.672130271,3617177.45488147,2823.014537025547,3.450713114538603,0.3542312612579191,-0.450713114538603,-0.75
478695.841019646,3617177.77199803,2716.499013864671,3.4340095517134874,0.3681208772379909,-0.4340095517134873,-0.75
478696.0785931,3617178.18350277,2683.0355362848827,3.4286264248561458,0.3727121711494994,-0.42862642485614566,-0.75
478695.978552227,3617177.79418278,2656.485710234277,3.4243074840955234,0.3764371839635491,-0.4243074840955235,-0.75
478695.760817902,3617177.64930476,2693.3042589137194,3.430285417839024,0.371291136785016,-0.430285417839024,-0.75
478696.147902861,3617177.35316962,2650.073924912012,3.423257988930606,0.37734796399432596,-0.4232579889306056,-0.75
478695.935895366,3617177.4509298,2671.767443290824,3.426798653470069,0.37428407270667874,-0.42679865347006907,-0.75
478695.882994584,3617177.43133535,2834.531595629528,3.4524813022975587,0.3527919750627819,-0.4524813022975585,-0.75
478695.854918869,3617177.45295067,2779.114419145209,3.4439064275188063,0.3598268545947729,-0.44390642751880616,-0.75
478695.851258293,3617177.44587607,2804.8371180738623,3.4479076460643205,0.3565269418164004,-0.4479076460643207,-0.75
478695.842086769,3617177.41879767,2694.2969709089184,3.430445462849084,0.37115433480320875,-0.4304454628490841,-0.75
478695.964167573,3617177.39944465,2617.284308255364,3.4178509013941536,0.38207541948951756,-0.4178509013941534,-0.75
478695.93626463,3617177.38010464,2708.564009557925,3.432739103415677,0.3691993235054518,-0.43273910341567723,-0.75
478695.780899403,3617177.17720193,2552.0913386119346,3.406896213601354,0.39183550559906416,-0.406896213601354,-0.75
478696.20268451,3617177.2782249,2315.0999872069974,3.36456975256975,0.4319467865430851,-0.3645697525697498,-0.75
478696.031675261,3617177.3090761,2227.7443315537566,3.3478653472886397,0.44888454471009365,-0.3478653472886396,-0.75
478695.963486246,3617177.20267752,2217.495278235205,3.3458627037513047,0.450959246594586,-0.3458627037513047,-0.75
478695.666128365,3617177.32710251,2183.142206553314,3.3390820259106464,0.45805536487647003,-0.3390820259106465,-0.75
478695.647836517,3617177.41859747,2247.7948069912936,3.3517566635434926,0.4448804654631775,-0.3517566635434925,-0.75
478695.948891859,3617177.31849121,2241.2040831803038,3.350481405023917,0.44618872841824575,-0.35048140502391695,-0.75
478695.985891231,3617177.32980552,2324.382401096213,3.3663075785479535,0.430221808394516,-0.36630757854795365,-0.75
478695.62383561,3617177.27576835,2357.6674430958124,3.3724825463850543,0.4241480294128833,-0.37248254638505446,-0.75
478695.755744955,3617176.98202683,2504.4464354977977,3.3987117475382105,0.3992898334043365,-0.39871174753821037,-0.75
478695.803349067,3617176.96006179,2274.518919739184,3.3568895536980263,0.43965341036365985,-0.3568895536980262,-0.75
478695.948903897,3617177.20240079,2213.8953310451334,3.3451570843728424,0.4516925375726417,-0.3451570843728422,-0.75
478695.875353645,3617177.02426551,2189.0186704909515,3.3402494657509445,0.45682570618537516,-0.3402494657509446,-0.75
478695.859491756,3617177.03446121,2208.333239272021,3.3440646093909296,0.4528302079670054,-0.34406460939092953,-0.75
478695.660234318,3617177.37145734,2246.861914590421,3.3515763828000127,0.4450651789085532,-0.3515763828000128,-0.75
478695.67539326,3617177.51954022,2355.006126381203,3.3719920412526387,0.42462734546539804,-0.3719920412526389,-0.75
478695.718299193,3617177.49235039,2391.679669095316,3.378703011746018,0.418116193787048,-0.37870301174601795,-0.75
478696.419488427,3617177.59677861,2398.451676058133,3.37993097273616,0.41693564643483033,-0.3799309727361598,-0.75
478696.43134306,3617177.53916994,2304.011577825973,3.3624846571180576,0.4340255967565855,-0.36248465711805766,-0.75
478696.458684386,3617177.53941937,2314.195074958077,3.364399964990414,0.4321156893042457,-0.36439996499041394,-0.75
478696.476069072,3617177.51074449,2309.9972630517486,3.3636114653284097,0.43290094581276484,-0.36361146532840966,-0.75
478696.465431399,3617177.52862731,2317.934364248277,3.3651011341088672,0.43141860072655996,-0.3651011341088674,-0.75
478696.722923951,3617177.63554464,2294.5662883004493,3.3607006086540188,0.43581220777922475,-0.36070060865401865,-0.75
478696.533635936,3617177.39884197,2388.763885779468,3.3781732246051406,0.4186265565856434,-0.3781732246051404,-0.75
478696.53736436,3617177.43763344,2326.796969883284,3.3667584895582428,0.42977535768845426,-0.3667584895582427,-0.75
478696.593361462,3617177.44398019,2272.5645187836094,3.356516221818734,0.4400315114200807,-0.3565162218187341,-0.75
478696.49080246,3617177.45990418,2346.3272813180592,3.370388590284597,0.42619800228305993,-0.3703885902845968,-0.75
478696.460646937,3617177.48306361,2349.233683707802,3.370926219202911,0.4256707227276332,-0.37092621920291075,-0.75
478696.36420661,3617177.55963712,2448.6138044405416,3.388920293566395,0.40839433241228484,-0.3889202935663949,-0.75
478696.604424865,3617177.50338741,2442.5792164361205,3.387848657427946,0.40940330338971115,-0.387848657427946,-0.75
478696.180235973,3617177.61761407,2500.927910987449,3.3981011734131994,0.39985158932676584,-0.39810117341319934,-0.75
478696.280444241,3617177.59830786,2513.6395973369213,3.4003030091859805,0.3978295062901823,-0.4003030091859804,-0.75
478696.292558417,3617177.66202388,2562.6071213736263,3.4086820286976027,0.3902275895744694,-0.40868202869760273,-0.75
478696.361445115,3617177.60768043,2480.2773336992445,3.3945002444395995,0.40318071951596474,-0.3945002444395993,-0.75
478696.462747821,3617177.49137328,2440.923901116023,3.387554239949527,0.40968094070560196,-0.3875542399495269,-0.75
478696.573963782,3617177.74887444,2447.7608658228,3.388768987114671,0.4085366401443206,-0.388768987114671,-0.75
478696.516453761,3617177.76562583,2165.4720892527826,3.335552590484878,0.4617930681087927,-0.3355525904848781,-0.75
478696.542756172,3617177.76710921,2385.1179789346334,3.3775098661153558,0.4192664718609318,-0.37750986611535586,-0.75
478696.522660896,3617177.7459049,2284.504414265729,3.3587920015641446,0.43773169959989494,-0.3587920015641447,-0.75
478696.537799592,3617177.76280876,2181.9698658811208,3.338848748465011,0.4583014713616043,-0.33884874846501073,-0.75
478696.547373976,3617177.73476646,2305.7830125553523,3.362818435272726,0.4336921534050872,-0.36281843527272634,-0.75
478696.536156901,3617177.72524457,2218.093715711444,3.3459798913877723,0.4508375786454335,-0.3459798913877725,-0.75
478696.543975766,3617177.72861509,2226.3672349668286,3.3475968019417732,0.4491621976348835,-0.3475968019417731,-0.75
478696.494249036,3617177.73210875,2155.611889471739,3.3335705703209673,0.46390540193441926,-0.3335705703209673,-0.75
478696.481222427,3617177.72874937,2273.455706170022,3.3566864972465003,0.43985902047093334,-0.35668649724650026,-0.75
478696.513494455,3617177.84292311,2363.4060090118,3.373538335397469,0.42311815921045465,-0.37353833539746883,-0.75
478696.394575004,3617178.00114672,2505.121988416385,3.3988288789482355,0.3991821574454148,-0.39882887894823527,-0.75
478696.40752059,3617177.96663063,2583.801453547283,3.412259138215571,0.38702664193764075,-0.4122591382155711,-0.75
478696.347141699,3617177.98123263,2396.0446532547307,3.379494907407351,0.41735449238878897,-0.3794949074073507,-0.75
478696.295436798,3617177.91205855,2354.286858248015,3.371859378373221,0.42475707516125205,-0.3718593783732211,-0.75
478696.23492089,3617177.86261098,2378.200668381513,3.376248496831846,0.4204859637351591,-0.37624849683184575,-0.75
478696.204863151,3617178.17491841,2439.7712299957693,3.3873491057615333,0.40987449466798326,-0.38734910576153336,-0.75
478695.118576885,3617179.53922642,2632.94464751992,3.420441729015166,0.3798028951888303,-0.42044172901516585,-0.75
478694.929473292,3617180.36242556,2437.200789574444,3.3868913101498586,0.4103067766421528,-0.3868913101498584,-0.75
478694.730442083,3617180.68340875,2354.6272600709813,3.3719221676405073,0.42469566922870605,-0.3719221676405074,-0.75
478694.364562497,3617182.12808518,2524.7084135267296,3.4022112273224985,0.39608534381327387,-0.40221122732249853,-0.75
478694.194573323,3617182.5139799,2535.565510570464,3.4040748357522483,0.3943893367499761,-0.40407483575224845,-0.75
478693.61016507,3617184.53772836,2598.35360743308,3.414698253475613,0.3848590881315428,-0.4146982534756129,-0.75
478692.623704708,3617187.89414351,2479.008850658965,3.394278077306542,0.40338702289593764,-0.3942780773065419,-0.75
478692.348474637,3617189.3546385,2468.024244503654,3.392349421650684,0.40518240541073397,-0.39234942165068404,-0.75
478692.122534879,3617190.24258228,2489.065414243759,3.396036310297543,0.4017572195079595,-0.39603631029754266,-0.75
478690.720335297,3617197.78283671,2406.493017089734,3.3813846058248065,0.41554244824252135,-0.3813846058248064,-0.75
478690.541644943,3617198.23957451,2434.2302670079416,3.3863616581014493,0.41080747928960715,-0.3863616581014494,-0.75
478690.505109731,3617198.93188401,2466.394847217126,3.3920626043929953,0.40545008481846145,-0.3920626043929952,-0.75
478690.282256238,3617199.68002008,2542.3157159141856,3.405229482160294,0.3933421776612085,-0.405229482160294,-0.75
478690.057439716,3617200.36257082,2555.729627498132,3.407514907586346,0.3912776959035863,-0.407514907586346,-0.75
478690.007048808,3617200.90741053,2579.5910305245006,3.4115508581860334,0.3876583490045214,-0.4115508581860334,-0.75
478689.831617055,3617201.3050184,2611.1306917440784,3.4168286095796745,0.3829758514814362,-0.4168286095796747,-0.75
478689.806795458,3617201.87382208,2615.4009672803963,3.4175382800209118,0.3823505506460992,-0.417538280020912,-0.75
478689.598911503,3617202.43809068,2635.9822421585504,3.4209424802169157,0.3793652263685665,-0.42094248021691566,-0.75
478689.24762014,3617203.39835896,2592.458850640722,3.413711871683452,0.38573418426790135,-0.4137118716834517,-0.75
478688.690648825,3617203.88423627,2604.90983083701,3.4157926947573554,0.3838904472477191,-0.4157926947573554,-0.75
478688.503929613,3617204.23937371,2529.2080421005794,3.4029845540657226,0.39538068176055274,-0.40298455406572276,-0.75
478688.359340813,3617204.81336068,2575.7529543191745,3.4109042066221593,0.3882359906927957,-0.4109042066221595,-0.75
478688.295732911,3617205.38748223,2611.951365138825,3.416965086060739,0.3828555207217076,-0.4169650860607389,-0.75
478688.419850638,3617205.83341012,2591.285440728461,3.413515254940817,0.38590885599962327,-0.4135152549408172,-0.75
478688.182986835,3617206.36171274,2693.8803676736184,3.4303783052649046,0.37121173308211164,-0.4303783052649048,-0.75
478687.952713118,3617206.92756896,2604.380430322084,3.41570442333779,0.3839684818536015,-0.41570442333778995,-0.75
478687.921538169,3617207.56936615,2697.1183090345075,3.430899997188493,0.3707660864005524,-0.43089999718849264,-0.75
478687.58431593,3617208.53329957,2759.5134895142264,3.4408325213972137,0.36238271847550774,-0.4408325213972139,-0.75
478687.012597586,3617209.55008346,2666.085505367095,3.4258740737776217,0.37508174362258856,-0.4258740737776214,-0.75
478686.577130259,3617210.11206794,2605.8906278107943,3.415956183926435,0.3837459597604443,-0.41595618392643513,-0.75
478686.367442949,3617212.26680967,2485.0717523859985,3.395338932793869,0.4024028678608042,-0.39533893279386884,-0.75
478686.280180618,3617213.46823953,2434.962242639161,3.386492231283467,0.410683986178011,-0.38649223128346716,-0.75
478686.244351199,3617214.0035022,2438.117266311819,3.3870545900794795,0.41015254426737097,-0.3870545900794796,-0.75
