x,y,Linear Conductivity,Linear Resistivity,Depth,DOI,DOI Flag
448581.2286,4177545.602,545.8523044,1.831997396,-0.407977081,-2.809451967,0
448581.314,4177546.158,547.7486251,1.82565497,-0.407977081,-3.105183753,0
448581.3836,4177546.858,548.9375279,1.821700921,-0.407977081,-3.105183753,0
448581.4591,4177547.667,548.724752,1.822407311,-0.407977081,-3.105183753,0
448581.5564,4177548.577,547.7595777,1.825618466,-0.407977081,-3.105183753,0
448581.663,4177549.569,549.6747254,1.819257742,-0.407977081,-3.105183753,0
448581.804,4177550.553,549.9191759,1.818449044,-0.407977081,-3.105183753,0
448581.9869,4177551.494,549.7287289,1.819079025,-0.407977081,-3.105183753,0
448582.1767,4177552.395,546.5875152,1.829533189,-0.407977081,-3.105183753,0
448582.3837,4177553.244,542.287735,1.844039493,-0.407977081,-3.105183753,0
448582.5756,4177554.05,538.2594627,1.857840074,-0.407977081,-3.105183753,0
448582.7726,4177554.841,534.9341246,1.869389059,-0.407977081,-3.105183753,0
448582.9703,4177555.601,533.1047527,1.875803948,-0.407977081,-3.105183753,0
448583.1502,4177556.337,532.1816997,1.879057473,-0.407977081,-3.105183753,0
448583.2937,4177557.037,529.9999415,1.886792661,-0.407977081,-3.105183753,0
448583.5049,4177557.7,526.578325,1.899052719,-0.407977081,-3.105183753,0
448583.7099,4177558.364,523.9236032,1.908675223,-0.407977081,-3.105183753,0
448583.8808,4177559.054,520.2198742,1.922264123,-0.407977081,-3.105183753,0
448584.0287,4177559.752,515.4652785,1.939994878,-0.407977081,-3.105183753,0
448584.1433,4177560.465,509.4443227,1.962923043,-0.407977081,-3.105183753,0
448584.2765,4177561.195,502.039286,1.99187599,-0.407977081,-3.105183753,0
448584.4158,4177561.919,492.1979011,2.031703097,-0.407977081,-3.105183753,0
448584.5579,4177562.666,480.644496,2.080539793,-0.407977081,-3.105183753,0
448584.6999,4177563.394,468.5602624,2.1341972,-0.407977081,-3.105183753,0
448584.8516,4177564.117,457.7544311,2.184577433,-0.407977081,-3.105183753,0
448584.9053,4177564.827,448.1768079,2.231262266,-0.407977081,-3.105183753,0
448584.9334,4177565.52,438.7336899,2.27928701,-0.407977081,-3.105183753,0
448584.9639,4177566.169,429.6514802,2.327467834,-0.407977081,-3.105183753,0
448585.0172,4177566.802,421.0325381,2.375113345,-0.407977081,-3.105183753,0
448585.1181,4177567.443,413.5946316,2.417826354,-0.407977081,-3.105183753,0
448585.2454,4177568.072,407.4102173,2.454528526,-0.407977081,-3.105183753,0
448585.391,4177568.673,402.7265861,2.483074211,-0.407977081,-3.105183753,0
448585.5336,4177569.223,399.0831751,2.50574332,-0.407977081,-3.105183753,0
448585.694,4177569.796,396.1460203,2.524321712,-0.407977081,-3.105183753,0
448585.8556,4177570.414,394.3264899,2.535969623,-0.407977081,-3.105183753,0
448585.9812,4177571.06,392.0771022,2.550518748,-0.407977081,-3.105183753,0
448586.0981,4177571.715,389.4424854,2.567773259,-0.407977081,-3.105183753,0
448586.2036,4177572.398,386.8831325,2.584759882,-0.407977081,-3.105183753,0
448586.2838,4177573.104,385.2745198,2.595551869,-0.407977081,-3.105183753,0
448586.3048,4177573.793,383.4437731,2.607944294,-0.407977081,-3.105183753,0
448586.2861,4177574.463,381.2490803,2.622957147,-0.407977081,-3.105183753,0
448586.2444,4177575.114,377.955512,2.645814039,-0.407977081,-3.105183753,0
448586.1746,4177575.798,373.0002693,2.680963212,-0.407977081,-3.105183753,0
448586.0623,4177576.43,367.979951,2.717539359,-0.407977081,-3.400915539,0
448585.9407,4177576.993,362.9580262,2.755139515,-0.407977081,-3.400915539,0
448585.8549,4177577.508,358.1682363,2.791984041,-0.407977081,-3.400915539,0
448585.7794,4177577.973,353.3600321,2.829974839,-0.407977081,-3.400915539,0
448585.7246,4177578.383,349.4131427,2.861941575,-0.407977081,-3.400915539,0
448585.7188,4177578.711,345.3542247,2.895577724,-0.407977081,-3.400915539,0
448585.7603,4177579.013,340.5120517,2.936753618,-0.407977081,-3.400915539,0
448585.8167,4177579.294,335.4417548,2.981143479,-0.407977081,-3.400915539,0
448585.866,4177579.568,331.5623742,3.016023764,-0.407977081,-3.400915539,0
448585.9219,4177579.78,329.2836641,3.036895264,-0.407977081,-3.105183753,0
448586.0034,4177579.997,327.3510113,3.054824838,-0.407977081,-3.105183753,0
448586.0945,4177580.19,324.7039222,3.079728737,-0.407977081,-3.400915539,0
448586.0962,4177580.606,318.6643388,3.138098238,-0.407977081,-3.400915539,0
448586.0451,4177581.162,311.9716394,3.205419575,-0.407977081,-3.400915539,0
448585.9486,4177581.792,304.7269281,3.281626623,-0.407977081,-3.400915539,0
448585.7979,4177582.496,297.6489553,3.359662388,-0.407977081,-3.400915539,0
448585.6281,4177583.252,290.851417,3.438181634,-0.407977081,-3.400915539,0
448585.456,4177584.049,284.331621,3.517020008,-0.407977081,-3.400915539,0
448585.3053,4177584.889,277.7623798,3.600199569,-0.407977081,-3.400915539,0
448585.1937,4177585.789,270.8442679,3.692158626,-0.407977081,-3.400915539,0
448585.0982,4177586.722,263.7203085,3.791896065,-0.407977081,-3.400915539,0
448584.995,4177587.68,255.9662278,3.906765392,-0.407977081,-3.400915539,0
448584.9749,4177588.415,250.9868718,3.984272137,-0.407977081,-3.400915539,0
448584.9937,4177589.035,246.6822419,4.053798086,-0.407977081,-3.400915539,0
448585.0526,4177589.577,242.8557969,4.11766988,-0.407977081,-3.400915539,0
448585.1552,4177590.068,238.8901179,4.186024975,-0.407977081,-3.400915539,0
448585.2858,4177590.515,235.0032916,4.255259546,-0.407977081,-3.400915539,0
448585.4355,4177590.932,231.8700427,4.312760667,-0.407977081,-3.400915539,0
448585.6009,4177591.312,228.8645851,4.369395989,-0.407977081,-3.400915539,0
448585.7688,4177591.68,225.8270076,4.428168316,-0.407977081,-3.400915539,0
448585.928,4177592.057,222.5049927,4.494281175,-0.407977081,-3.400915539,0
448586.1066,4177592.45,220.4281468,4.536625719,-0.407977081,-3.400915539,0
448586.2853,4177592.847,219.2338589,4.561339224,-0.407977081,-3.400915539,0
448586.4553,4177593.258,218.9668521,4.566901292,-0.407977081,-3.696647325,0
448586.6024,4177593.686,217.5999155,4.595590019,-0.407977081,-3.696647325,0
448586.7124,4177594.077,216.3133438,4.622923312,-0.407977081,-3.696647325,0
448586.7842,4177594.441,213.8678909,4.675783709,-0.407977081,-3.696647325,0
448586.8307,4177594.824,209.6284413,4.770345062,-0.407977081,-3.696647325,0
448586.8676,4177595.235,204.6800003,4.885675192,-0.407977081,-3.696647325,0
448586.9028,4177595.652,199.7501125,5.006255003,-0.407977081,-3.696647325,0
448586.9554,4177596.027,194.2796444,5.147219634,-0.407977081,-3.696647325,0
448587.0042,4177596.374,187.7985285,5.324855355,-0.407977081,-3.696647325,0
448587.052,4177596.687,180.4018684,5.543179839,-0.407977081,-3.696647325,0
448586.9974,4177596.977,170.4289224,5.867548687,-0.407977081,-3.696647325,0
448586.9217,4177597.271,161.6246658,6.187174433,-0.407977081,-3.696647325,0
448586.855,4177597.599,152.3665937,6.563118436,-0.407977081,-3.696647325,0
448586.8151,4177597.981,143.7994152,6.954131201,-0.407977081,-3.696647325,0
448586.7847,4177598.326,136.4355088,7.329470229,-0.407977081,-3.696647325,0
448586.7706,4177598.747,129.6333902,7.714061928,-0.407977081,-3.696647325,0
448586.7347,4177599.21,122.819658,8.142019087,-0.407977081,-3.696647325,0
448586.7353,4177599.727,116.8990012,8.554393019,-0.407977081,-3.992379111,0
448586.7546,4177600.289,111.9224403,8.934758721,-0.407977081,-3.992379111,0
448586.8077,4177600.881,108.2941361,9.23411032,-0.407977081,-3.992379111,0
448587.0237,4177601.477,107.2287145,9.325860194,-0.407977081,-3.992379111,0
448587.3066,4177602.059,105.6040657,9.469332389,-0.407977081,-3.992379111,0
448587.6098,4177602.634,104.3032796,9.587426244,-0.407977081,-3.992379111,0
448587.8785,4177603.197,103.5313793,9.658907341,-0.407977081,-3.992379111,0
448588.1157,4177603.802,102.7386719,9.733433202,-0.407977081,-3.992379111,0
448588.2792,4177604.305,101.9695166,9.806852412,-0.407977081,-3.992379111,0
448588.3931,4177604.759,101.1857176,9.88281769,-0.407977081,-3.992379111,0
448588.4469,4177605.201,99.75088632,10.02497358,-0.407977081,-3.992379111,0
448588.4523,4177605.638,97.80583326,10.22433905,-0.407977081,-3.992379111,0
448588.4111,4177606.096,95.02230698,10.52384468,-0.407977081,-3.992379111,0
448588.3157,4177606.618,91.51306665,10.92740126,-0.407977081,-3.992379111,0
448588.1802,4177607.217,87.69205808,11.40354123,-0.407977081,-3.992379111,0
448588.0354,4177607.869,83.34591673,11.99818827,-0.407977081,-3.992379111,0
448587.9171,4177608.535,78.67658674,12.71026161,-0.407977081,-3.992379111,0
448587.8594,4177609.183,74.20782431,13.47566795,-0.407977081,-3.992379111,0
448587.8758,4177609.836,69.98192317,14.28940439,-0.407977081,-3.992379111,0
448587.9626,4177610.477,65.75507156,15.20795243,-0.407977081,-3.992379111,0
448588.0512,4177611.112,61.83787169,16.17131982,-0.407977081,-4.288110897,0
448588.1731,4177611.733,57.97602193,17.2485101,-0.407977081,-4.288110897,0
448588.2781,4177612.325,54.35656823,18.39704074,-0.407977081,-4.288110897,0
448588.3846,4177612.867,50.93362884,19.63339395,-0.407977081,-4.288110897,0
448588.5077,4177613.39,48.12057055,20.78113348,-0.407977081,-4.288110897,0
448588.6272,4177613.905,45.96764053,21.75443396,-0.407977081,-4.288110897,0
448588.7354,4177614.445,44.26098871,22.59325942,-0.407977081,-4.288110897,0
448588.8182,4177615.004,42.41119613,23.57867948,-0.407977081,-4.288110897,0
448588.8411,4177615.571,40.41858616,24.74109302,-0.407977081,-4.288110897,0
448588.6743,4177616.367,38.80854738,25.76751947,-0.407977081,-4.583842683,0
448588.6145,4177617.1,37.48809938,26.67513202,-0.407977081,-4.583842683,0
448588.5998,4177617.845,36.14621906,27.66541082,-0.407977081,-4.583842683,0
448588.6547,4177618.592,34.81703588,28.72157192,-0.407977081,-4.583842683,0
448588.7808,4177619.33,33.65753081,29.71103274,-0.407977081,-4.583842683,0
448588.91,4177619.982,32.69601681,30.58476529,-0.407977081,-4.583842683,0
448589.0256,4177620.57,31.8190819,31.42768239,-0.407977081,-4.583842683,0
448589.138,4177621.086,30.87654897,32.38703914,-0.407977081,-4.583842683,0
448589.2502,4177621.555,30.16685431,33.14896508,-0.407977081,-4.583842683,0
448589.3923,4177622.01,29.69316413,33.67778508,-0.407977081,-4.583842683,0
448589.7649,4177622.29,29.12094089,34.3395498,-0.407977081,-4.583842683,0
448590.0631,4177622.626,28.43429859,35.16879436,-0.407977081,-4.583842683,0
448590.3021,4177622.948,27.85334598,35.90232932,-0.407977081,-4.583842683,0
448590.4849,4177623.294,27.53197159,36.32140897,-0.407977081,-4.583842683,0
448590.5805,4177623.661,27.27535109,36.66313942,-0.407977081,-4.583842683,0
448590.6484,4177624.089,26.92555245,37.13944225,-0.407977081,-4.583842683,0
448590.6946,4177624.576,26.53798571,37.68183505,-0.407977081,-4.583842683,0
448590.7006,4177625.119,26.17385258,38.20606833,-0.407977081,-4.583842683,0
448590.6612,4177625.721,25.67349753,38.95067273,-0.407977081,-4.583842683,0
448590.5983,4177626.365,25.07279502,39.88386613,-0.407977081,-4.583842683,0
448590.4639,4177626.994,24.54298855,40.74483423,-0.407977081,-4.583842683,0
448590.2881,4177627.629,24.05301577,41.57482827,-0.407977081,-4.583842683,0
448590.1135,4177628.307,23.55201129,42.45921877,-0.407977081,-4.583842683,0
448589.9409,4177629.034,22.86739754,43.73038069,-0.407977081,-4.879574469,0
448589.781,4177629.815,22.12962193,45.18830023,-0.407977081,-4.879574469,0
448589.6284,4177630.625,21.36929478,46.79611613,-0.407977081,-4.879574469,0
448589.4934,4177631.443,20.50620651,48.76572367,-0.407977081,-4.879574469,0
448589.3963,4177632.263,19.49136015,51.30478284,-0.407977081,-4.879574469,0
448589.3353,4177633.083,18.55042176,53.90713013,-0.407977081,-4.879574469,0
448589.2928,4177633.902,17.62723762,56.73038634,-0.407977081,-4.879574469,0
448589.2546,4177634.692,16.66133424,60.01920288,-0.407977081,-4.879574469,0
448589.2286,4177635.474,15.76417326,63.43497902,-0.407977081,-4.879574469,0
448589.1945,4177636.213,14.8774412,67.21585969,-0.407977081,-4.879574469,0
448589.1453,4177636.941,14.04720417,71.18854315,-0.407977081,-4.879574469,0
448589.0915,4177637.65,13.36545147,74.81976961,-0.407977081,-4.879574469,0
448589.0465,4177638.343,12.79920306,78.12986441,-0.407977081,-4.879574469,0
448589.0341,4177639.03,12.35015927,80.97061567,-0.407977081,-4.879574469,0
448589.0365,4177639.702,12.07033126,82.84776766,-0.407977081,-4.879574469,0
448589.0406,4177640.356,11.84828874,84.40037393,-0.407977081,-4.879574469,0
448589.0366,4177640.99,11.66969688,85.6920287,-0.407977081,-4.879574469,0
448589,4177641.62,11.56521321,86.46619671,-0.407977081,-5.175306255,0
448588.9283,4177642.274,11.51146561,86.86991159,-0.407977081,-5.175306255,0
448588.8338,4177642.947,11.47597567,87.1385605,-0.407977081,-5.175306255,0
448588.7242,4177643.6,11.44382081,87.38340252,-0.407977081,-5.175306255,0
448588.5593,4177644.286,11.37105471,87.94258979,-0.407977081,-5.175306255,0
448588.3206,4177644.997,11.2862391,88.60347461,-0.407977081,-5.175306255,0
448588.0089,4177645.729,11.22579805,89.08052644,-0.407977081,-5.175306255,0
448587.6435,4177646.481,11.17323222,89.49961657,-0.407977081,-5.175306255,0
448587.2431,4177647.268,11.13875747,89.7766203,-0.407977081,-5.175306255,0
448586.8041,4177648.069,11.1074812,90.02941189,-0.407977081,-5.175306255,0
448586.306,4177648.873,11.10312884,90.06470289,-0.407977081,-5.175306255,0
448585.7604,4177649.677,11.10033182,90.08739708,-0.407977081,-5.175306255,0
448585.2184,4177650.5,11.12258993,89.90711756,-0.407977081,-5.175306255,0
448584.7019,4177651.325,11.16765935,89.54427859,-0.407977081,-5.175306255,0
448584.231,4177652.099,11.23337556,89.02043688,-0.407977081,-5.175306255,0
448583.8217,4177652.869,11.28982743,88.57531318,-0.407977081,-5.175306255,0
448583.4194,4177653.636,11.30498923,88.45651948,-0.407977081,-5.175306255,0
448583.0304,4177654.412,11.32447757,88.30429429,-0.407977081,-5.175306255,0
448582.6563,4177655.162,11.3544358,88.0713069,-0.407977081,-5.175306255,0
448582.2953,4177655.915,11.42840875,87.50124556,-0.407977081,-5.175306255,0
448581.9874,4177656.694,11.49417474,87.0005914,-0.407977081,-5.175306255,0
448581.7175,4177657.495,11.63363157,85.95768177,-0.407977081,-5.175306255,0
448581.4239,4177658.312,11.74241139,85.16138356,-0.407977081,-5.175306255,0
448581.0855,4177659.146,11.79481147,84.78304229,-0.407977081,-5.175306255,0
448580.7243,4177660.001,11.87022572,84.2443963,-0.407977081,-5.175306255,0
448580.3121,4177660.862,11.92426411,83.86261748,-0.407977081,-5.175306255,0
448579.9053,4177661.753,11.99532187,83.36583303,-0.407977081,-5.175306255,0
448579.487,4177662.63,12.0998412,82.64571277,-0.407977081,-5.175306255,0
448579.0406,4177663.528,12.20683448,81.92132052,-0.407977081,-5.175306255,0
448578.5767,4177664.449,12.29527303,81.33206944,-0.407977081,-5.175306255,0
448578.0971,4177665.378,12.37803857,80.78824401,-0.407977081,-5.175306255,0
448577.6137,4177666.273,12.38318327,80.7546798,-0.407977081,-5.175306255,0
448577.1275,4177667.143,12.40771028,80.59504756,-0.407977081,-5.175306255,0
448576.6669,4177668.02,12.48321324,80.10757975,-0.407977081,-5.175306255,0
448576.2265,4177668.9,12.54297166,79.72592359,-0.407977081,-5.175306255,0
448575.8266,4177669.765,12.6287916,79.18413981,-0.407977081,-5.175306255,0
448575.4484,4177670.574,12.67294052,78.90828479,-0.407977081,-5.175306255,0
448575.0817,4177671.389,12.7018612,78.72861968,-0.407977081,-5.175306255,0
448574.6858,4177672.189,12.6982635,78.75092529,-0.407977081,-5.175306255,0
448574.3005,4177672.982,12.65794906,79.00173995,-0.407977081,-5.175306255,0
448573.9396,4177673.746,12.60491769,79.3341158,-0.407977081,-5.175306255,0
448573.5761,4177674.513,12.55403018,79.65569508,-0.407977081,-5.175306255,0
448573.2223,4177675.28,12.50328973,79.97895129,-0.407977081,-5.175306255,0
448581.2286,4177545.602,549.4507646,1.819999287,-0.518687733,-2.809451967,0
448581.314,4177546.158,552.0041895,1.811580454,-0.518687733,-3.105183753,0
448581.3836,4177546.858,553.8586494,1.80551482,-0.518687733,-3.105183753,0
448581.4591,4177547.667,554.1796782,1.80446891,-0.518687733,-3.105183753,0
448581.5564,4177548.577,553.5261554,1.806599364,-0.518687733,-3.105183753,0
448581.663,4177549.569,555.8087333,1.799180078,-0.518687733,-3.105183753,0
448581.804,4177550.553,556.2267907,1.797827822,-0.518687733,-3.105183753,0
448581.9869,4177551.494,556.0056732,1.7985428,-0.518687733,-3.105183753,0
448582.1767,4177552.395,552.7174195,1.809242779,-0.518687733,-3.105183753,0
448582.3837,4177553.244,548.1083893,1.824456658,-0.518687733,-3.105183753,0
448582.5756,4177554.05,543.8330381,1.83879965,-0.518687733,-3.105183753,0
448582.7726,4177554.841,540.3203654,1.850753857,-0.518687733,-3.105183753,0
448582.9703,4177555.601,538.2907991,1.857731921,-0.518687733,-3.105183753,0
448583.1502,4177556.337,537.2733991,1.861249788,-0.518687733,-3.105183753,0
448583.2937,4177557.037,535.1313624,1.868700043,-0.518687733,-3.105183753,0
448583.5049,4177557.7,531.8516248,1.880223644,-0.518687733,-3.105183753,0
448583.7099,4177558.364,529.4096484,1.88889644,-0.518687733,-3.105183753,0
448583.8808,4177559.054,525.9145228,1.901449678,-0.518687733,-3.105183753,0
448584.0287,4177559.752,521.193999,1.918671362,-0.518687733,-3.105183753,0
448584.1433,4177560.465,515.0144113,1.941693238,-0.518687733,-3.105183753,0
448584.2765,4177561.195,507.2647344,1.971357227,-0.518687733,-3.105183753,0
448584.4158,4177561.919,496.9149022,2.012417007,-0.518687733,-3.105183753,0
448584.5579,4177562.666,484.7769621,2.062804296,-0.518687733,-3.105183753,0
448584.6999,4177563.394,472.1502464,2.117969879,-0.518687733,-3.105183753,0
448584.8516,4177564.117,460.9120904,2.169611127,-0.518687733,-3.105183753,0
448584.9053,4177564.827,450.9858537,2.217364451,-0.518687733,-3.105183753,0
448584.9334,4177565.52,441.2440844,2.266319335,-0.518687733,-3.105183753,0
448584.9639,4177566.169,431.8590755,2.315570187,-0.518687733,-3.105183753,0
448585.0172,4177566.802,422.9642349,2.364266095,-0.518687733,-3.105183753,0
448585.1181,4177567.443,415.3540731,2.407584431,-0.518687733,-3.105183753,0
448585.2454,4177568.072,409.0775726,2.444524136,-0.518687733,-3.105183753,0
448585.391,4177568.673,404.4110167,2.472731846,-0.518687733,-3.105183753,0
448585.5336,4177569.223,400.8630572,2.494617506,-0.518687733,-3.105183753,0
448585.694,4177569.796,397.9834302,2.512667423,-0.518687733,-3.105183753,0
448585.8556,4177570.414,396.2628284,2.523577606,-0.518687733,-3.105183753,0
448585.9812,4177571.06,394.1689741,2.536983035,-0.518687733,-3.105183753,0
448586.0981,4177571.715,391.7254429,2.552808397,-0.518687733,-3.105183753,0
448586.2036,4177572.398,389.4608929,2.567651896,-0.518687733,-3.105183753,0
448586.2838,4177573.104,388.1483642,2.576334444,-0.518687733,-3.105183753,0
448586.3048,4177573.793,386.6185207,2.586528959,-0.518687733,-3.105183753,0
448586.2861,4177574.463,384.7188059,2.59930106,-0.518687733,-3.105183753,0
