Unnamed: 0,El-array,xA (m),xB (m),xM (m),xN (m),Rho (Ohm.m),Dev. Rho (%),SP (mV),VMN (mV),IAB (mA),Time (ms),Coef. k (m),Rs-Check,Vab (V),Channel,Tx-Bat (V),Tx Temp. (°C),Rx-Bat (V),Rx Temp. (°C),Y Average tab raw 0,Y Average tab raw 10,Y Average tab raw 20,Y Average tab raw 30,Y Average tab raw 40,Y Average tab raw 50,Y Average tab raw 60,Y Average tab raw 70,Y Average tab raw 80,Y Average tab raw 90,Y Average tab raw 100,Y Average tab raw 110,Y Average tab raw 120,Y Average tab raw 130,Y Average tab raw 140,Y Average tab raw 150,Y Average tab raw 160,Y Average tab raw 170,Y Average tab raw 180,Y Average tab raw 190,Y Average tab raw 200,Y Average tab raw 210,Y Average tab raw 220,Y Average tab raw 230,Y Average tab raw 240,recip error (%)
,Mixed / non conventional,24.0,25.0,27.0,28.0,6.96,0.08,111.45,-16.39,177.455,250,-75.4,0.0,50,1,12.41,31.0,16.27,36.0,-15.551,-13.089,-7.184,1.188,9.092,14.35,16.758,17.343,17.209,16.98,16.84,16.766,16.702,16.625,16.542,16.464,16.394,16.329,16.268,16.217,16.177,16.141,16.106,16.07,16.013,0.0
,Mixed / non conventional,24.0,25.0,28.0,29.0,9.53,0.17,-211.47,-8.968,177.455,250,-188.5,0.0,50,2,12.41,31.0,16.27,36.0,-8.509,-7.203,-4.016,0.553,4.905,7.823,9.173,9.508,9.434,9.3,9.216,9.176,9.147,9.111,9.072,9.034,8.996,8.96,8.926,8.894,8.866,8.842,8.821,8.805,8.786,0.0
,Mixed / non conventional,24.0,25.0,29.0,30.0,7.98,0.03,201.1,-3.757,177.455,250,-376.99,0.0,50,3,12.41,31.0,16.27,36.0,-3.559,-3.007,-1.659,0.261,2.078,3.286,3.837,3.967,3.933,3.878,3.844,3.825,3.812,3.803,3.794,3.782,3.765,3.748,3.734,3.723,3.712,3.699,3.683,3.669,3.657,0.0
,Mixed / non conventional,24.0,25.0,30.0,31.0,10.12,0.02,-129.39,-2.723,177.455,250,-659.73,0.0,50,4,12.41,31.0,16.27,36.0,-2.576,-2.173,-1.196,0.196,1.517,2.397,2.794,2.884,2.858,2.823,2.807,2.798,2.787,2.773,2.753,2.734,2.721,2.715,2.709,2.696,2.681,2.667,2.659,2.654,2.651,0.0
,Mixed / non conventional,24.0,25.0,19.0,20.0,5.35,0.1,7.75,-2.516,177.455,250,-376.99,0.0,50,6,12.41,31.0,16.27,36.0,-2.393,-2.013,-1.105,0.184,1.399,2.203,2.569,2.661,2.645,2.614,2.592,2.575,2.562,2.549,2.541,2.534,2.525,2.515,2.504,2.495,2.489,2.485,2.483,2.479,2.47,0.37453183520598454
,Mixed / non conventional,24.0,26.0,27.0,29.0,8.62,0.0,-102.42,-125.615,171.696,250,-11.78,0.0,50,1,12.41,31.0,16.27,36.0,-119.034,-100.21,-54.913,9.341,69.977,110.247,128.62,133.017,131.929,130.15,129.066,128.497,128.036,127.506,126.918,126.332,125.783,125.278,124.811,124.381,123.995,123.658,123.363,123.105,122.728,0.0
,Mixed / non conventional,24.0,26.0,29.0,31.0,8.87,0.01,72.37,-18.469,171.696,250,-82.47,0.0,50,2,12.41,31.0,16.27,36.0,-17.505,-14.784,-8.193,1.216,10.144,16.107,18.852,19.53,19.389,19.133,18.972,18.882,18.811,18.736,18.657,18.577,18.499,18.425,18.355,18.292,18.239,18.191,18.145,18.097,18.03,-0.2257336343115076
,Mixed / non conventional,24.0,26.0,28.0,30.0,9.09,0.01,-15.28,-41.397,171.696,250,-37.7,0.0,50,4,12.41,31.0,16.27,36.0,-39.245,-33.107,-18.274,2.84,22.826,36.148,42.266,43.767,43.438,42.864,42.51,42.323,42.177,42.013,41.829,41.643,41.467,41.304,41.148,41.002,40.87,40.757,40.663,40.585,40.47,0.0
,Mixed / non conventional,24.0,26.0,30.0,32.0,10.49,0.02,-180.93,-11.949,171.696,250,-150.8,0.0,50,5,12.41,31.0,16.27,36.0,-11.35,-9.57,-5.276,0.83,6.603,10.448,12.21,12.637,12.538,12.372,12.271,12.216,12.17,12.121,12.07,12.02,11.976,11.931,11.883,11.835,11.794,11.764,11.744,11.73,11.7,0.28557829604949414
,Mixed / non conventional,24.0,27.0,28.0,31.0,10.03,0.0,-148.01,-176.236,171.708,250,-9.77,0.0,50,1,12.41,31.0,16.27,36.0,-167.433,-141.072,-77.504,12.713,97.852,154.37,180.131,186.298,184.809,182.37,180.882,180.08,179.419,178.683,177.903,177.154,176.461,175.815,175.22,174.683,174.204,173.778,173.398,173.065,172.571,-0.19960079840318934
,Mixed / non conventional,24.0,27.0,29.0,32.0,8.71,0.02,20.2,-53.567,171.708,250,-27.93,0.0,50,3,12.41,31.0,16.27,36.0,-50.924,-42.969,-23.729,3.645,29.538,46.768,54.649,56.555,56.117,55.382,54.936,54.703,54.516,54.303,54.07,53.843,53.634,53.439,53.256,53.089,52.944,52.82,52.714,52.62,52.474,0.0
,Mixed / non conventional,24.0,27.0,30.0,33.0,10.06,0.01,-195.6,-30.547,171.708,250,-56.55,0.0,50,5,12.41,31.0,16.27,36.0,-29.05,-24.516,-13.544,2.067,16.831,26.66,31.163,32.261,32.021,31.607,31.35,31.208,31.091,30.965,30.835,30.71,30.594,30.484,30.377,30.279,30.194,30.121,30.057,30.004,29.926,-0.29865604778497895
,Mixed / non conventional,24.0,28.0,29.0,33.0,9.07,0.01,5.34,-161.902,157.646,250,-8.84,0.0,50,1,12.42,31.0,16.27,35.9,-153.689,-129.399,-71.047,11.633,89.615,141.411,165.089,170.828,169.516,167.301,165.958,165.261,164.7,164.062,163.368,162.693,162.069,161.497,160.97,160.481,160.032,159.625,159.263,158.942,158.464,0.0
,Mixed / non conventional,24.0,28.0,30.0,34.0,10.16,0.01,-360.88,-68.003,157.646,250,-23.56,0.0,50,3,12.42,31.0,16.27,35.9,-64.64,-54.524,-30.138,4.512,37.28,59.113,69.144,71.614,71.096,70.183,69.637,69.364,69.148,68.899,68.619,68.338,68.073,67.832,67.613,67.415,67.238,67.081,66.939,66.808,66.608,0.0
,Mixed / non conventional,24.0,29.0,30.0,35.0,12.72,0.01,-181.84,-223.165,145.464,250,-8.29,0.0,50,1,12.42,31.0,16.27,35.9,-211.863,-178.241,-97.699,16.172,123.412,194.574,227.091,234.986,233.227,230.256,228.506,227.648,226.967,226.158,225.246,224.333,223.473,222.673,221.926,221.238,220.618,220.067,219.58,219.15,218.501,0.0
,Mixed / non conventional,25.0,26.0,27.0,28.0,8.72,0.05,133.84,-86.529,187.029,250,-18.85,0.0,50,1,12.41,31.0,16.27,36.0,-82.113,-69.09,-37.811,6.483,48.232,75.936,88.572,91.596,90.848,89.625,88.882,88.492,88.178,87.815,87.41,87.001,86.614,86.261,85.947,85.672,85.43,85.214,85.023,84.856,84.607,-0.2296211251435287
,Mixed / non conventional,25.0,26.0,28.0,29.0,9.5,0.01,-200.79,-23.558,187.009,250,-75.4,0.0,50,1,12.41,31.0,16.27,35.8,-22.384,-18.873,-10.421,1.572,12.901,20.445,23.913,24.772,24.603,24.298,24.12,24.035,23.964,23.876,23.777,23.68,23.59,23.506,23.426,23.35,23.279,23.217,23.166,23.126,23.064,-0.10531858873090874
,Mixed / non conventional,25.0,26.0,29.0,30.0,8.1,0.16,212.97,-8.04,187.009,250,-188.5,0.0,50,2,12.41,31.0,16.27,35.8,-7.627,-6.447,-3.588,0.495,4.375,6.974,8.18,8.487,8.434,8.33,8.265,8.23,8.2,8.166,8.128,8.091,8.059,8.031,8.007,7.985,7.964,7.943,7.925,7.909,7.885,0.24660912453760264
,Mixed / non conventional,25.0,26.0,30.0,31.0,10.54,0.02,-129.62,-5.231,187.009,250,-376.99,0.0,50,3,12.41,31.0,16.27,35.8,-4.974,-4.201,-2.333,0.322,2.833,4.51,5.286,5.482,5.446,5.381,5.348,5.336,5.326,5.307,5.283,5.262,5.243,5.221,5.195,5.173,5.161,5.156,5.15,5.138,5.121,-0.28503562945367567
,Mixed / non conventional,25.0,26.0,31.0,32.0,10.89,0.01,-52.3,-3.086,187.009,250,-659.73,0.0,50,4,12.41,31.0,16.27,35.8,-2.934,-2.481,-1.377,0.198,1.688,2.679,3.132,3.241,3.22,3.186,3.173,3.168,3.155,3.134,3.113,3.096,3.083,3.073,3.068,3.067,3.064,3.057,3.046,3.035,3.024,1.095890410958897
,Mixed / non conventional,25.0,26.0,23.0,27.0,8.75,0.01,-275.43,173.565,187.009,250,9.42,0.0,50,6,12.41,31.0,16.27,35.8,-164.852,-138.924,-76.527,12.004,95.612,151.237,176.746,183.011,181.69,179.378,177.987,177.275,176.696,176.018,175.257,174.492,173.771,173.114,172.524,171.999,171.532,171.118,170.754,170.429,169.929,0.0
,Mixed / non conventional,25.0,27.0,28.0,30.0,10.12,0.02,5.15,-160.612,187.053,250,-11.78,0.0,50,1,12.41,31.0,16.27,35.9,-152.471,-128.479,-70.761,11.09,88.374,139.789,163.37,169.181,167.998,165.898,164.628,163.964,163.414,162.778,162.074,161.379,160.742,160.17,159.646,159.151,158.674,158.221,157.817,157.488,157.05,-0.19782393669633605
,Mixed / non conventional,25.0,27.0,30.0,32.0,10.25,0.01,-181.31,-23.259,187.053,250,-82.47,0.0,50,2,12.41,31.0,16.27,35.9,-22.114,-18.718,-10.459,1.342,12.556,20.065,23.54,24.418,24.269,23.984,23.819,23.736,23.664,23.573,23.469,23.363,23.263,23.181,23.117,23.057,22.989,22.917,22.851,22.802,22.742,0.0
,Mixed / non conventional,25.0,27.0,29.0,31.0,8.35,0.03,81.46,-41.444,187.053,250,-37.7,0.0,50,4,12.41,31.0,16.27,35.9,-39.391,-33.256,-18.436,2.645,22.601,35.916,42.055,43.595,43.315,42.786,42.462,42.29,42.146,41.982,41.805,41.633,41.477,41.338,41.21,41.086,40.965,40.852,40.754,40.672,40.561,-0.1198322348711778
,Mixed / non conventional,25.0,27.0,31.0,33.0,10.1,0.03,-66.49,-12.534,187.053,250,-150.8,0.0,50,5,12.41,31.0,16.27,35.9,-11.906,-10.049,-5.564,0.812,6.842,10.864,12.719,13.186,13.103,12.947,12.852,12.798,12.752,12.703,12.651,12.598,12.545,12.495,12.451,12.408,12.371,12.338,12.308,12.281,12.247,0.0
,Mixed / non conventional,25.0,28.0,29.0,32.0,9.06,0.01,28.56,-157.537,169.863,250,-9.77,0.0,50,1,12.41,31.0,16.27,35.9,-149.902,-126.321,-69.667,10.597,86.327,136.69,159.799,165.505,164.35,162.299,161.083,160.486,160.016,159.465,158.852,158.245,157.681,157.167,156.702,156.278,155.894,155.544,155.23,154.951,154.52,0.0
,Mixed / non conventional,25.0,28.0,30.0,33.0,9.84,0.0,-196.23,-59.852,169.863,250,-27.93,0.0,50,3,12.41,31.0,16.27,35.9,-57.021,-48.152,-26.749,3.673,32.461,51.671,60.533,62.764,62.365,61.61,61.163,60.947,60.774,60.568,60.337,60.113,59.909,59.722,59.548,59.388,59.244,59.117,59.005,58.903,58.746,0.0
,Mixed / non conventional,25.0,28.0,31.0,34.0,10.7,0.01,-231.43,-32.155,169.863,250,-56.55,0.0,50,5,12.41,31.0,16.27,35.9,-30.639,-25.873,-14.369,1.983,17.454,27.772,32.53,33.723,33.502,33.091,32.849,32.736,32.65,32.546,32.427,32.306,32.191,32.085,31.991,31.906,31.827,31.756,31.695,31.641,31.558,0.0
,Mixed / non conventional,25.0,30.0,31.0,36.0,11.43,0.01,-36.5,-119.645,86.847,250,-8.29,0.0,50,1,12.43,31.0,16.27,35.8,-113.986,-95.195,-51.133,10.046,66.844,104.083,120.899,124.919,124.017,122.545,121.717,121.347,121.072,120.75,120.396,120.05,119.738,119.46,119.204,118.961,118.732,118.519,118.322,118.136,117.797,-0.2628120893561048
,Mixed / non conventional,26.0,27.0,28.0,29.0,11.15,0.06,-166.41,-107.576,181.913,250,-18.85,0.0,50,1,12.41,31.0,16.27,36.0,-101.892,-85.763,-46.995,7.965,59.831,94.301,110.06,113.861,112.954,111.444,110.52,110.033,109.644,109.209,108.723,108.214,107.708,107.228,106.788,106.4,106.065,105.779,105.527,105.302,104.975,0.0
,Mixed / non conventional,26.0,27.0,23.0,24.0,6.95,0.05,64.83,-16.759,181.909,250,-75.4,0.0,50,1,12.41,31.0,16.27,35.9,-15.875,-13.37,-7.355,1.169,9.213,14.562,17.014,17.616,17.489,17.27,17.144,17.08,17.024,16.961,16.902,16.852,16.804,16.751,16.694,16.64,16.592,16.548,16.507,16.467,16.41,-0.14378145219266408
,Mixed / non conventional,26.0,27.0,29.0,30.0,7.41,0.18,178.3,-17.908,182.235,250,-75.4,0.0,50,1,12.41,31.0,16.27,35.8,-17.005,-14.299,-7.832,1.303,9.899,15.603,18.21,18.845,18.711,18.484,18.353,18.285,18.225,18.155,18.079,18.001,17.924,17.851,17.787,17.732,17.686,17.642,17.6,17.561,17.503,0.0
,Mixed / non conventional,26.0,27.0,30.0,31.0,9.83,0.13,-99.31,-9.505,182.235,250,-188.5,0.0,50,2,12.41,31.0,16.27,35.8,-9.028,-7.669,-4.333,0.476,5.082,8.19,9.641,10.012,9.95,9.831,9.763,9.732,9.705,9.669,9.624,9.575,9.532,9.5,9.478,9.459,9.439,9.414,9.387,9.361,9.329,0.0
,Mixed / non conventional,26.0,27.0,31.0,32.0,10.38,0.13,-52.11,-5.019,182.235,250,-376.99,0.0,50,3,12.41,31.0,16.27,35.8,-4.777,-4.027,-2.223,0.333,2.746,4.351,5.088,5.274,5.243,5.182,5.145,5.123,5.102,5.081,5.06,5.041,5.023,5.008,4.993,4.978,4.968,4.96,4.95,4.938,4.92,0.0
,Mixed / non conventional,26.0,27.0,32.0,33.0,9.15,0.08,-15.16,-2.527,182.235,250,-659.73,0.0,50,4,12.41,31.0,16.27,35.8,-2.415,-2.043,-1.141,0.145,1.368,2.189,2.571,2.671,2.657,2.625,2.605,2.595,2.584,2.566,2.546,2.533,2.526,2.523,2.521,2.516,2.508,2.498,2.49,2.484,2.479,0.0
,Mixed / non conventional,26.0,27.0,21.0,22.0,6.34,0.08,-10.99,-3.067,182.235,250,-376.99,0.0,50,6,12.41,31.0,16.27,35.8,-2.909,-2.455,-1.357,0.202,1.677,2.659,3.113,3.23,3.212,3.172,3.145,3.131,3.122,3.109,3.093,3.079,3.068,3.062,3.061,3.058,3.048,3.03,3.012,3.004,2.999,-0.6289308176100635
,Mixed / non conventional,26.0,28.0,29.0,31.0,8.92,0.0,78.72,-125.534,165.724,250,-11.78,0.0,50,1,12.42,31.0,16.27,35.8,-119.244,-100.367,-55.13,8.864,69.169,109.214,127.537,132.015,131.061,129.411,128.429,127.935,127.542,127.092,126.6,126.117,125.669,125.256,124.874,124.521,124.192,123.885,123.603,123.35,122.976,0.0
,Mixed / non conventional,26.0,28.0,31.0,33.0,9.99,0.02,-66.63,-20.084,165.724,250,-82.47,0.0,50,2,12.42,31.0,16.27,35.8,-19.121,-16.193,-9.078,1.1,10.786,17.284,20.303,21.074,20.946,20.69,20.534,20.453,20.388,20.318,20.243,20.171,20.102,20.038,19.98,19.928,19.88,19.833,19.791,19.752,19.694,-0.20040080160320214
,Mixed / non conventional,26.0,28.0,30.0,32.0,9.81,0.02,-157.49,-43.125,165.724,250,-37.7,0.0,50,4,12.42,31.0,16.27,35.8,-41.017,-34.627,-19.215,2.695,23.431,37.267,43.645,45.241,44.943,44.39,44.061,43.904,43.787,43.648,43.488,43.327,43.18,43.047,42.925,42.809,42.694,42.584,42.483,42.396,42.273,0.0
,Mixed / non conventional,26.0,28.0,32.0,34.0,10.98,0.02,-179.69,-12.065,165.724,250,-150.8,0.0,50,5,12.42,31.0,16.27,35.8,-11.466,-9.672,-5.36,0.77,6.573,10.445,12.23,12.677,12.593,12.44,12.351,12.307,12.264,12.212,12.159,12.112,12.07,12.033,12.002,11.974,11.949,11.926,11.907,11.884,11.84,0.0
,Mixed / non conventional,26.0,29.0,30.0,33.0,12.57,0.01,-177.93,-195.545,152.073,250,-9.77,0.0,50,1,12.42,31.0,16.27,35.9,-185.94,-156.46,-85.923,13.731,107.556,169.838,198.35,205.346,203.896,201.368,199.891,199.19,198.645,197.989,197.241,196.485,195.777,195.133,194.551,194.018,193.529,193.083,192.682,192.322,191.758,-0.15923566878980552
,Mixed / non conventional,26.0,29.0,31.0,34.0,12.03,0.01,-232.25,-65.531,152.073,250,-27.93,0.0,50,3,12.42,31.0,16.27,35.9,-62.305,-52.56,-29.089,4.241,35.751,56.749,66.411,68.816,68.353,67.512,67.017,66.773,66.579,66.354,66.105,65.856,65.621,65.402,65.198,65.008,64.836,64.682,64.538,64.404,64.207,0.0
,Mixed / non conventional,26.0,29.0,32.0,35.0,13.56,0.02,0.73,-36.458,152.073,250,-56.55,0.0,50,5,12.42,31.0,16.27,35.9,-34.684,-29.27,-16.221,2.323,19.869,31.573,36.965,38.308,38.043,37.56,37.271,37.133,37.036,36.924,36.792,36.65,36.512,36.382,36.266,36.162,36.07,35.986,35.91,35.84,35.735,-0.07377351530800286
,Mixed / non conventional,26.0,31.0,32.0,37.0,15.76,0.02,-33.74,-115.398,60.726,250,-8.29,0.0,50,1,12.44,31.0,16.27,35.8,-109.901,-92.393,-50.472,8.576,63.993,100.664,117.366,121.381,120.428,118.847,117.894,117.415,117.058,116.67,116.256,115.861,115.509,115.199,114.918,114.656,114.408,114.173,113.951,113.746,113.423,0.0
,Mixed / non conventional,27.0,28.0,29.0,30.0,9.07,0.05,217.81,-80.322,166.976,250,-18.85,0.0,50,1,12.42,31.0,16.27,35.8,-76.096,-63.945,-34.878,6.179,44.803,70.39,82.036,84.809,84.105,82.967,82.28,81.938,81.682,81.39,81.063,80.733,80.421,80.129,79.851,79.587,79.344,79.122,78.92,78.741,78.493,-0.11031439602867937
,Mixed / non conventional,27.0,28.0,30.0,31.0,9.47,0.21,-164.97,-20.963,166.856,250,-75.4,0.0,50,1,12.42,31.0,16.27,35.8,-19.947,-16.787,-9.229,1.447,11.493,18.155,21.199,21.94,21.777,21.501,21.341,21.268,21.218,21.157,21.084,21.01,20.938,20.87,20.805,20.743,20.683,20.628,20.579,20.537,20.476,0.21097046413501658
,Mixed / non conventional,27.0,28.0,31.0,32.0,10.3,0.54,-3.81,-9.121,166.856,250,-188.5,0.0,50,2,12.42,31.0,16.27,35.8,-8.629,-7.325,-4.123,0.492,4.907,7.878,9.259,9.609,9.549,9.434,9.368,9.336,9.311,9.285,9.256,9.225,9.188,9.145,9.104,9.073,9.053,9.037,9.018,8.996,8.968,0.677310111272361
,Mixed / non conventional,27.0,28.0,32.0,33.0,9.41,0.13,-15.09,-4.165,166.856,250,-376.99,0.0,50,3,12.42,31.0,16.27,35.8,-3.964,-3.342,-1.846,0.275,2.281,3.619,4.234,4.387,4.359,4.311,4.278,4.251,4.225,4.205,4.191,4.178,4.162,4.148,4.138,4.128,4.118,4.107,4.098,4.09,4.077,0.0
,Mixed / non conventional,27.0,28.0,33.0,34.0,14.07,0.18,-165.4,-3.558,166.856,250,-659.73,0.0,50,4,12.42,31.0,16.27,35.8,-3.384,-2.853,-1.576,0.234,1.944,3.082,3.603,3.729,3.702,3.658,3.634,3.623,3.617,3.609,3.598,3.586,3.572,3.555,3.54,3.528,3.519,3.509,3.496,3.484,3.472,0.49627791563275636
,Mixed / non conventional,27.0,28.0,25.0,29.0,9.5,0.02,-345.57,168.231,166.856,250,9.42,0.0,50,6,12.42,31.0,16.27,35.8,-159.661,-134.484,-74.023,11.65,92.477,146.196,170.797,176.821,175.547,173.339,172.04,171.412,170.926,170.352,169.699,169.038,168.414,167.834,167.287,166.771,166.29,165.852,165.459,165.112,164.608,0.0
,Mixed / non conventional,27.0,29.0,30.0,32.0,13.01,0.01,-171.08,-167.908,152.031,250,-11.78,0.0,50,1,12.43,31.0,16.27,35.8,-159.555,-134.237,-73.692,11.827,92.33,145.767,170.251,176.305,175.126,173.007,171.763,171.16,170.681,170.115,169.472,168.813,168.182,167.6,167.075,166.606,166.187,165.815,165.489,165.2,164.725,-0.15384615384615058
,Mixed / non conventional,27.0,29.0,32.0,34.0,12.91,0.05,-179.98,-23.8,152.031,250,-82.47,0.0,50,2,12.43,31.0,16.27,35.8,-22.651,-19.137,-10.644,1.453,12.918,20.578,24.117,25.009,24.853,24.555,24.38,24.293,24.22,24.135,24.043,23.949,23.854,23.759,23.672,23.6,23.541,23.494,23.454,23.415,23.348,0.0
,Mixed / non conventional,27.0,29.0,31.0,33.0,11.59,0.05,-27.21,-46.732,152.031,250,-37.7,0.0,50,4,12.43,31.0,16.27,35.8,-44.413,-37.477,-20.763,2.987,25.456,40.446,47.362,49.104,48.793,48.201,47.851,47.681,47.544,47.38,47.192,47.001,46.819,46.653,46.505,46.376,46.261,46.157,46.063,45.978,45.845,0.1724137931034446
,Mixed / non conventional,27.0,29.0,33.0,35.0,17.39,0.04,15.62,-17.532,152.031,250,-150.8,0.0,50,5,12.43,31.0,16.27,35.8,-16.664,-14.068,-7.802,1.11,9.547,15.18,17.777,18.427,18.303,18.075,17.94,17.876,17.828,17.769,17.701,17.629,17.561,17.498,17.442,17.388,17.337,17.294,17.262,17.236,17.189,0.0
,Mixed / non conventional,27.0,30.0,31.0,34.0,10.74,0.01,-197.2,-93.862,85.391,250,-9.77,0.0,50,1,12.44,31.0,16.27,35.8,-89.238,-74.337,-39.576,8.498,52.978,82.037,95.089,98.154,97.406,96.242,95.597,95.308,95.085,94.815,94.514,94.22,93.948,93.697,93.464,93.25,93.059,92.885,92.724,92.57,92.287,0.0
,Mixed / non conventional,27.0,30.0,32.0,35.0,11.63,0.01,0.47,-35.571,85.391,250,-27.93,0.0,50,3,12.44,31.0,16.27,35.8,-33.932,-28.617,-15.858,2.19,19.213,30.554,35.788,37.114,36.89,36.457,36.211,36.106,36.029,35.929,35.815,35.704,35.604,35.511,35.42,35.33,35.248,35.179,35.12,35.065,34.969,0.0
,Mixed / non conventional,27.0,30.0,33.0,36.0,16.53,0.01,30.46,-24.957,85.391,250,-56.55,0.0,50,5,12.44,31.0,16.27,35.8,-23.809,-20.075,-11.111,1.563,13.513,21.47,25.137,26.06,25.895,25.589,25.416,25.34,25.281,25.206,25.12,25.037,24.966,24.91,24.864,24.816,24.765,24.712,24.661,24.617,24.551,0.0
,Mixed / non conventional,28.0,29.0,30.0,31.0,14.3,0.03,-97.54,-107.633,141.89,250,-18.85,0.0,50,1,12.43,31.0,16.27,35.8,-102.184,-85.757,-46.643,8.39,60.015,94.149,109.681,113.417,112.552,111.119,110.271,109.848,109.507,109.101,108.649,108.204,107.797,107.433,107.112,106.827,106.568,106.324,106.097,105.891,105.572,0.0
,Mixed / non conventional,28.0,29.0,25.0,26.0,9.49,0.01,151.7,-17.865,141.916,250,-75.4,0.0,50,1,12.43,31.0,16.27,35.8,-16.994,-14.323,-7.902,1.203,9.802,15.529,18.162,18.811,18.674,18.432,18.286,18.21,18.148,18.078,18.006,17.94,17.881,17.831,17.789,17.748,17.705,17.661,17.616,17.574,17.518,-0.10531858873090874
,Mixed / non conventional,28.0,29.0,31.0,32.0,12.44,0.17,154.0,-23.416,141.895,250,-75.4,0.0,50,1,12.43,31.0,16.27,35.7,-22.255,-18.736,-10.303,1.633,12.892,20.385,23.829,24.684,24.515,24.208,24.021,23.925,23.849,23.761,23.662,23.563,23.471,23.394,23.335,23.286,23.24,23.195,23.15,23.105,23.032,0.0
,Mixed / non conventional,28.0,29.0,32.0,33.0,11.8,0.46,-196.91,-8.884,141.895,250,-188.5,0.0,50,2,12.43,31.0,16.27,35.7,-8.533,-7.235,-4.08,0.436,4.735,7.622,8.967,9.317,9.264,9.148,9.073,9.03,8.994,8.955,8.916,8.881,8.851,8.823,8.797,8.777,8.761,8.746,8.73,8.713,8.689,0.0
,Mixed / non conventional,28.0,29.0,33.0,34.0,18.1,0.09,-165.36,-6.812,141.895,250,-376.99,0.0,50,3,12.43,31.0,16.27,35.7,-6.479,-5.466,-3.03,0.435,3.719,5.911,6.921,7.169,7.116,7.027,6.979,6.957,6.934,6.901,6.865,6.834,6.808,6.787,6.77,6.755,6.741,6.728,6.716,6.706,6.688,0.0
,Mixed / non conventional,28.0,29.0,34.0,35.0,20.14,0.07,180.09,-4.331,141.895,250,-659.73,0.0,50,4,12.43,31.0,16.27,35.7,-4.124,-3.477,-1.925,0.278,2.363,3.753,4.394,4.556,4.53,4.479,4.449,4.43,4.411,4.387,4.363,4.344,4.332,4.326,4.319,4.311,4.302,4.292,4.283,4.274,4.26,0.0
,Mixed / non conventional,28.0,29.0,23.0,24.0,11.41,0.01,45.36,-4.295,141.895,250,-376.99,0.0,50,6,12.43,31.0,16.27,35.7,-4.08,-3.443,-1.908,0.274,2.339,3.72,4.357,4.515,4.48,4.418,4.38,4.363,4.355,4.346,4.333,4.318,4.302,4.287,4.273,4.26,4.249,4.24,4.231,4.222,4.207,0.1754385964912243
,Mixed / non conventional,28.0,30.0,31.0,33.0,10.4,0.01,-44.26,-72.61,82.247,250,-11.78,0.0,50,1,12.45,31.0,16.27,35.8,-69.031,-57.318,-30.177,7.136,41.474,63.783,73.725,76.008,75.395,74.48,73.968,73.733,73.555,73.343,73.106,72.873,72.658,72.465,72.296,72.146,72.007,71.877,71.754,71.641,71.43,0.0
,Mixed / non conventional,28.0,30.0,33.0,35.0,15.23,0.02,15.4,-15.191,82.247,250,-82.47,0.0,50,2,12.45,31.0,16.27,35.8,-14.474,-12.168,-6.664,1.072,8.325,13.124,15.317,15.853,15.742,15.55,15.445,15.403,15.373,15.335,15.293,15.251,15.209,15.169,15.134,15.103,15.072,15.038,15.003,14.972,14.93,0.0
,Mixed / non conventional,28.0,30.0,32.0,34.0,10.76,0.08,-349.66,-23.48,82.247,250,-37.7,0.0,50,4,12.45,31.0,16.27,35.8,-22.433,-18.923,-10.493,1.433,12.679,20.167,23.618,24.489,24.339,24.05,23.877,23.795,23.736,23.673,23.607,23.54,23.478,23.424,23.375,23.328,23.281,23.235,23.191,23.148,23.082,0.0
,Mixed / non conventional,28.0,30.0,34.0,36.0,19.08,0.0,195.43,-10.404,82.247,250,-150.8,0.0,50,5,12.45,31.0,16.27,35.8,-9.944,-8.38,-4.633,0.655,5.633,8.939,10.461,10.847,10.786,10.667,10.601,10.571,10.543,10.508,10.47,10.436,10.41,10.388,10.365,10.342,10.321,10.302,10.284,10.266,10.237,-0.20986358866736174
,Mixed / non conventional,28.0,31.0,32.0,35.0,15.34,0.01,-160.35,-92.523,58.941,250,-9.77,0.0,50,1,12.45,31.0,16.27,35.7,-88.167,-74.215,-40.724,6.544,50.989,80.46,93.926,97.196,96.46,95.215,94.478,94.121,93.845,93.526,93.179,92.851,92.561,92.304,92.068,91.841,91.628,91.432,91.255,91.094,90.841,0.0
,Mixed / non conventional,28.0,31.0,33.0,36.0,16.3,0.0,30.04,-34.398,58.941,250,-27.93,0.0,50,3,12.45,31.0,16.27,35.7,-32.775,-27.603,-15.157,2.435,18.988,29.965,34.975,36.182,35.894,35.419,35.137,35.0,34.899,34.785,34.66,34.538,34.425,34.32,34.225,34.14,34.062,33.988,33.921,33.86,33.768,0.0
,Mixed / non conventional,28.0,31.0,34.0,37.0,19.63,0.01,146.67,-20.46,58.941,250,-56.55,0.0,50,5,12.45,31.0,16.27,35.7,-19.471,-16.344,-8.889,1.583,11.391,17.87,20.814,21.516,21.346,21.073,20.912,20.831,20.763,20.685,20.605,20.536,20.478,20.425,20.371,20.315,20.264,20.221,20.187,20.155,20.096,0.0
