X,Y,x,y,Z,Conductivity(mS/m),Log10(Conductivity mS/m),ERT_doi
109.4591433,0,460699.899,4276429.647,-5.748426667,6.802734972,0.832683552,0.212377778
64.97997667,0,460721.0055,4276468.648,-9.68539,4.104096467,0.61321756,0.0493
109.1160367,0,460700.0619,4276429.948,-2.981816667,7.788319095,0.891443737,0.044822222
46.87122333,0,460729.5985,4276484.526,-0.90974,3.337278553,0.523392457,0.000927778
90.53059,0,460708.8811,4276446.244,-1.211843333,6.655269296,0.823165633,0.003216667
21.33608,0,460741.7155,4276506.916,-7.174576667,3.133732636,0.49606194,0.050966667
71.82454,0,460717.7576,4276462.646,-3.09485,5.972042837,0.776122914,0.005305556
32.77205667,0,460736.2889,4276496.889,-1.049236667,5.026645746,0.701278279,0.005261111
86.47213333,0,460710.8069,4276449.803,-6.139626667,4.772375809,0.678734636,0.012416667
101.1003133,0,460703.8655,4276436.976,-1.43584,5.076647477,0.705577007,0.010366667
2.423283333,0,460750.6901,4276523.499,-10.24948,2.871395397,0.458093,0.311972222
100.9648067,0,460703.9298,4276437.095,-6.603526667,7.150560851,0.854340107,0.096016667
20.60467,0,460742.0626,4276507.557,-9.759056667,2.966348027,0.472222103,0.036883333
63.35792333,0,460721.7752,4276470.07,-8.834633333,4.324947865,0.635980877,0.011161111
108.63543,0,460700.2899,4276430.369,-3.045306667,7.495765267,0.874815978,0.041655556
12.36624667,0,460745.9719,4276514.781,-1.038123333,4.438850703,0.647270538,0.003633333
70.63088333,0,460718.324,4276463.693,-3.670276667,5.804251614,0.763746231,0.016327778
61.40904333,0,460722.7,4276471.779,-0.517786667,6.546589557,0.816015113,0.006133333
109.8782767,0,460699.7002,4276429.28,-1.436123333,9.680384675,0.985892615,0.013118333
49.04578333,0,460728.5666,4276482.619,-0.781266667,4.852889272,0.686000382,0.000694444
44.17068,0,460730.88,4276486.894,-0.486476667,5.502192541,0.740535784,0.012655556
70.61418,0,460718.3319,4276463.708,-3.95563,5.560745894,0.74513305,0.039472222
14.26,0,460745.0733,4276513.12,-0.121243333,4.967920152,0.696174607,0.030677778
71.97641333,0,460717.6855,4276462.513,-6.445756667,4.101670233,0.612960741,0.0408
35.16159,0,460735.155,4276494.793,-0.930276667,5.409370913,0.733146761,0.003672222
16.30949333,0,460744.1008,4276511.323,-0.121216667,4.201929434,0.623448755,0.011966667
49.58404333,0,460728.3112,4276482.147,-4.094223333,6.665110586,0.823807359,0.009672222
28.48963667,0,460738.321,4276500.643,-1.807143333,4.595960812,0.662376317,0.009666667
116.3185267,0,460696.6441,4276423.633,-0.484026667,10.53266976,1.022538468,0.015155556
63.45670333,0,460721.7283,4276469.983,-0.586093333,5.406571764,0.732921972,0.001927778
76.92078333,0,460715.3393,4276458.178,-4.699316667,6.13746799,0.78798924,0.05205
62.49505667,0,460722.1846,4276470.827,-6.522333333,4.592643118,0.662062699,0.030644444
75.12188,0,460716.1929,4276459.755,-0.526423333,6.13160597,0.787574238,0.011172222
21.20747667,0,460741.7766,4276507.029,-7.591396667,3.065263193,0.48646777,0.039305556
106.23864,0,460701.4272,4276432.471,-1.3667,5.034994977,0.701999042,0.032116667
97.02660667,0,460705.7986,4276440.548,-4.09603,8.287765816,0.918437471,0.008222222
6.159933333,0,460748.917,4276520.223,-0.532803333,5.041475971,0.702557702,0.016666667
28.51946667,0,460738.3068,4276500.617,-1.539116667,4.33915118,0.637404782,0.015844444
14.26061333,0,460745.073,4276513.12,-9.06657,3.2002297,0.505181151,0.030722222
87.84355333,0,460710.1562,4276448.6,-6.070623333,5.026127823,0.701233529,0.000716667
47.52355333,0,460729.2889,4276483.954,-0.118396667,3.564890181,0.552046156,0.054016667
83.92696667,0,460712.0147,4276452.035,-6.22864,4.559323593,0.658900417,0.037188889
51.72187,0,460727.2967,4276480.273,-4.109556667,5.982377949,0.776873847,0.036427778
112.7078267,0,460698.3575,4276426.799,-1.462956667,8.418730125,0.925246588,0.016225
89.62098333,0,460709.3127,4276447.042,-4.156373333,7.437184794,0.871408573,0.029646667
71.10796333,0,460718.0976,4276463.275,-9.529783333,3.323835032,0.521639461,0.052427778
73.09429667,0,460717.155,4276461.533,-0.113356667,7.824065558,0.893432481,0.017061111
42.36807333,0,460731.7353,4276488.474,-1.543993333,3.858285036,0.586394309,0.004438889
34.66094,0,460735.3926,4276495.232,-3.139386667,4.507321784,0.653918564,0.023277778
26.01300333,0,460739.4962,4276502.815,-0.28955,6.025427424,0.77998786,0.00655
86.10946,0,460710.979,4276450.121,-0.539673333,6.929904638,0.840727258,0.008922222
12.38196333,0,460745.9645,4276514.767,-0.642973333,4.310425462,0.634520139,0.004066667
98.39232333,0,460705.1505,4276439.351,-4.197033333,8.958496807,0.952235143,0.002144444
32.95589667,0,460736.2016,4276496.727,-0.387816667,4.929832705,0.692832182,0.001372222
46.14301667,0,460729.944,4276485.165,-9.561523333,2.184228394,0.339298049,0.070144444
112.6852067,0,460698.3682,4276426.818,-1.202093333,8.817143207,0.945327895,0.015686111
48.81813333,0,460728.6746,4276482.819,-0.762576667,5.159560971,0.712612749,0.003722222
35.75173333,0,460734.875,4276494.276,-0.116606667,7.219265853,0.858493035,0.014983333
45.34425,0,460730.3231,4276485.865,-1.421533333,3.676487619,0.565433108,0.011238889
99.72635,0,460704.5175,4276438.181,-4.577136667,9.254508612,0.966353364,0.022827778
63.07249,0,460721.9106,4276470.32,-1.144556667,5.612828861,0.749181801,0.0003
34.11972667,0,460735.6494,4276495.707,-2.473976667,4.921228116,0.692073497,0.013688889
3.847013333,0,460750.0145,4276522.251,-5.976206667,3.22509121,0.508542002,0.0226
64.59312667,0,460721.189,4276468.987,-3.503126667,6.119005852,0.786680869,0.022155556
112.3758667,0,460698.515,4276427.09,-8.1461,6.242233491,0.795340009,0.377405556
20.70453333,0,460742.0152,4276507.47,-5.26414,4.075275888,0.610157015,0.057661111
63.18099,0,460721.8591,4276470.225,-6.58078,4.474193656,0.650714778,0.030111111
34.95564667,0,460735.2527,4276494.974,-3.046176667,4.437074365,0.647096708,0.022566667
58.14518,0,460724.2487,4276474.641,-6.24031,4.990193023,0.698117345,0.028122222
99.77472667,0,460704.4945,4276438.139,-8.81736,5.712671803,0.756839274,0.231605556
102.69421,0,460703.1092,4276435.579,-1.283113333,6.522788307,0.814433284,0.0295
52.42963667,0,460726.9609,4276479.652,-3.02259,8.417695477,0.92519321,0.009205556
76.13848333,0,460715.7105,4276458.864,-8.979796667,3.184254194,0.50300773,0.034161111
7.453773333,0,460748.303,4276519.088,-6.24023,3.128689018,0.495362398,0.017911111
99.73808333,0,460704.5119,4276438.171,-0.11272,10.06451454,1.002792832,0.007672222
97.33301333,0,460705.6532,4276440.28,-0.434236667,7.615224051,0.881682685,0.004955556
46.90143333,0,460729.5842,4276484.5,-9.73868,2.080122837,0.318088982,0.035566667
8.9278,0,460747.6035,4276517.796,-10.21437333,2.88786312,0.460576605,0.171216667
49.27711333,0,460728.4568,4276482.416,-6.1848,3.433144691,0.535692107,0.034038889
55.73452667,0,460725.3926,4276476.754,-4.26541,7.179783281,0.856111335,0.021961111
92.49659333,0,460707.9482,4276444.52,-3.06132,7.46249555,0.872884085,0.037109444
81.50210667,0,460713.1653,4276454.161,-3.025513333,6.564720927,0.817216269,0.026138889
69.88793,0,460718.6765,4276464.344,-0.49173,6.066922278,0.782968431,0.011022222
9.298256667,0,460747.4278,4276517.471,-10.23158667,2.912979345,0.464337405,0.169288889
99.55487,0,460704.5989,4276438.332,-1.099013333,5.123006459,0.709524903,0.00835
74.05323,0,460716.7,4276460.692,-1.817106667,5.442156731,0.735771045,0.024183333
98.89457,0,460704.9122,4276438.911,-4.197613333,9.208910394,0.964208247,0.012605556
41.29762667,0,460732.2433,4276489.413,-0.560863333,5.232809801,0.71873495,0.009933333
22.76602333,0,460741.037,4276505.662,-3.294253333,4.864030408,0.686996281,0.019255556
2.41423,0,460750.6944,4276523.507,-5.65122,3.511095536,0.545442647,0.035105556
6.388206667,0,460748.8086,4276520.023,-1.502893333,5.699332295,0.755823979,0.015894444
23.73660667,0,460740.5764,4276504.811,-5.049943333,3.609395545,0.557434478,0.043805556
100.97146,0,460703.9267,4276437.089,-1.603196667,5.46881319,0.737893089,0.013333333
20.41028333,0,460742.1548,4276507.728,-0.581636667,5.084714651,0.706266586,0.008961111
6.158003333,0,460748.9179,4276520.224,-1.363383333,5.687554533,0.754925574,0.012511111
40.04253667,0,460732.8389,4276490.514,-1.15436,4.491495152,0.652390935,0.002605556
80.66075667,0,460713.5646,4276454.898,-0.125863333,6.525150507,0.814590533,0.015861111
51.86345667,0,460727.2296,4276480.149,-7.253746667,2.798098189,0.44686295,0.002555556
63.7027,0,460721.6116,4276469.768,-0.443086667,5.588168729,0.747269511,0.010138889
36.81331667,0,460734.3712,4276493.345,-5.363723333,3.922825162,0.593598952,0.036416667
32.56594,0,460736.3867,4276497.069,-5.979036667,4.030418698,0.605350165,0.029044444
109.26828,0,460699.9896,4276429.815,-5.976833333,6.636100346,0.821912944,0.225772222
12.47096667,0,460745.9222,4276514.689,-0.84292,4.365381945,0.640022248,0.005011111
105.06267,0,460701.9853,4276433.502,-3.254626667,7.515014623,0.87592983,0.002994444
10.01300667,0,460747.0886,4276516.844,-1.142066667,4.354588574,0.638947129,0.000133333
0.39357,0,460751.6532,4276525.279,-5.506916667,3.653020346,0.562652091,0.066577778
26.92815667,0,460739.062,4276502.013,-0.6064,5.184841411,0.714735477,0.016661111
64.48079333,0,460721.2423,4276469.085,-2.904783333,6.634754383,0.82182485,0.003144444
20.08209333,0,460742.3106,4276508.015,-0.660456667,4.905800535,0.690709886,0.012638889
100.0761733,0,460704.3515,4276437.874,-9.07029,5.56396518,0.745384403,0.233794444
4.25881,0,460749.8191,4276521.89,-3.84554,4.656711642,0.668079346,0.014961111
48.81279667,0,460728.6772,4276482.824,-3.562173333,8.43757607,0.926217701,0.008388889
72.88986,0,460717.252,4276461.712,-1.1233,4.997148128,0.698722223,0.002644444
55.69175333,0,460725.4129,4276476.792,-0.31529,5.845103472,0.766792204,0.00195
86.42885667,0,460710.8275,4276449.841,-2.85116,7.193243243,0.856924746,0.016061111
45.42896333,0,460730.2829,4276485.791,-0.50615,5.001632533,0.699111781,0.011344444
38.63271333,0,460733.5079,4276491.75,-0.265616667,5.538030458,0.74335534,0.023122222
40.58598667,0,460732.581,4276490.037,-9.75573,2.652168851,0.42360117,0.067783333
87.79174,0,460710.1807,4276448.646,-6.387176667,4.785814692,0.679955879,0.003011111
83.96262333,0,460711.9977,4276452.003,-0.52519,6.734916968,0.828332246,0.008772222
72.39322,0,460717.4877,4276462.148,-4.15694,5.854092139,0.767459554,0.037588889
45.50904667,0,460730.2449,4276485.72,-1.577963333,4.020182765,0.604245797,0.003616667
38.93524333,0,460733.3643,4276491.484,-6.47943,3.742275055,0.573135705,0.0203
69.90357667,0,460718.6691,4276464.331,-0.231883333,6.346469107,0.80253217,0.002933333
115.4749467,0,460697.0444,4276424.372,-3.904173333,8.234709647,0.915648291,0.102177778
61.81068667,0,460722.5094,4276471.427,-3.24199,6.774434828,0.830873069,0.015183333
41.88479333,0,460731.9647,4276488.898,-0.943763333,4.265838343,0.630004394,0.006305556
40.43713,0,460732.6516,4276490.168,-1.429166667,4.591133401,0.661919912,0.002711111
62.28277333,0,460722.2853,4276471.013,-6.26543,4.69520755,0.671654795,0.028411111
74.20794333,0,460716.6266,4276460.556,-1.985573333,5.769550757,0.761141998,0.011083333
41.07209667,0,460732.3503,4276489.611,-1.60472,4.728023073,0.674679587,0.0043
96.51426333,0,460706.0417,4276440.998,-0.502113333,8.172514591,0.912355705,0.002944444
49.71755667,0,460728.2478,4276482.03,-4.31646,6.002087166,0.778302298,0.016088889
74.50419333,0,460716.486,4276460.297,-9.587266667,3.086929859,0.489526762,0.030288889
84.21796,0,460711.8766,4276451.779,-6.01052,4.742177529,0.675977808,0.029538889
74.73428333,0,460716.3768,4276460.095,-0.54667,5.876362853,0.769108605,0.010272222
79.31513333,0,460714.2031,4276456.078,-4.406813333,5.817016215,0.764700274,0.045022222
1.272143333,0,460751.2363,4276524.509,-0.73755,4.510090516,0.654185258,0.017861111
93.53458333,0,460707.4556,4276443.61,-3.03235,7.346218306,0.86606383,0.035462778
65.0998,0,460720.9486,4276468.543,-0.4585,6.226063122,0.794213519,0.00115
11.96251333,0,460746.1635,4276515.135,-3.306833333,5.317515497,0.725708764,0.044611111
100.8634333,0,460703.9779,4276437.184,-9.10931,5.51781097,0.741766818,0.238644444
116.22612,0,460696.688,4276423.714,-1.41185,8.76565085,0.942784168,0.000366667
28.06284,0,460738.5235,4276501.018,-5.948763333,3.718528098,0.570371067,0.044011111
49.58485333,0,460728.3108,4276482.147,-8.979633333,2.105766857,0.323410286,0.025733333
49.89143333,0,460728.1653,4276481.878,-9.21115,2.087348391,0.319594942,0.031033333
71.58794333,0,460717.8698,4276462.854,-3.254796667,5.941987426,0.773931728,0.016266667
51.98588667,0,460727.1715,4276480.041,-4.296563333,5.724466105,0.757734988,0.039016667
36.78305,0,460734.3856,4276493.372,-2.61759,4.284399648,0.631889975,0.006333333
5.92757,0,460749.0272,4276520.427,-1.396423333,5.767546202,0.760991082,0.005938889
16.48610667,0,460744.017,4276511.169,-0.526133333,4.920010228,0.691966006,0.010722222
21.56835,0,460741.6053,4276506.712,-0.95129,4.303480776,0.633819867,0.003261111
54.16132333,0,460726.1392,4276478.134,-3.129183333,9.177880354,0.962742392,0.009322222
84.35616,0,460711.811,4276451.658,-3.06921,6.890527977,0.8382525,0.031411111
114.5489033,0,460697.4838,4276425.184,-4.432603333,7.959351275,0.900877672,0.133077778
104.23495,0,460702.378,4276434.228,-3.26585,8.215900051,0.914655147,0.003772222
63.86497667,0,460721.5346,4276469.625,-0.557456667,5.421920282,0.734153128,0.006777778
85.97190333,0,460711.0443,4276450.241,-8.847633333,3.559648297,0.551407091,0.085177778
82.95076333,0,460712.4779,4276452.89,-1.29847,6.477163852,0.811384883,0.014783333
90.35135,0,460708.9661,4276446.401,-0.569596667,6.535480831,0.815277545,0.000961111
86.28659667,0,460710.895,4276449.966,-4.163976667,6.414338973,0.807151907,0.03065
97.26203333,0,460705.6869,4276440.342,-1.328673333,5.908130811,0.771450102,0.013144444
48.55936,0,460728.7974,4276483.046,-3.565806667,8.835520773,0.946232152,0.012988889
72.47331333,0,460717.4497,4276462.077,-1.595276667,4.879477158,0.688373289,0.013344444
62.29499,0,460722.2796,4276471.002,-0.284196667,5.637228028,0.751065603,0.016927778
65.47835333,0,460720.769,4276468.211,-0.47718,7.031657507,0.847057709,0.000127778
28.02745333,0,460738.5403,4276501.049,-0.539743333,4.65048728,0.667498461,0.015944444
114.2520533,0,460697.6247,4276425.445,-4.26938,7.969253346,0.901417633,0.126566667
59.52,0,460723.5964,4276473.435,-0.11932,5.147287045,0.711578388,0.0187
7.684326667,0,460748.1936,4276518.886,-9.4587,2.831045151,0.451946796,0.147188889
112.1610667,0,460698.6169,4276427.278,-0.38589,12.93758637,1.111853262,0.010443889
64.51777,0,460721.2248,4276469.053,-9.574053333,4.164495229,0.619562369,0.042833333
57.47790667,0,460724.5654,4276475.226,-6.21747,4.941931074,0.693896684,0.029138889
12.21764667,0,460746.0424,4276514.911,-0.588773333,4.338722692,0.637361893,0.003394444
104.67251,0,460702.1704,4276433.844,-3.83896,7.93741255,0.899678953,0.033733333
86.12866,0,460710.9699,4276450.104,-6.14952,4.705892097,0.672641965,0.0084
40.2609,0,460732.7352,4276490.322,-9.932513333,2.665896756,0.425843326,0.071283333
68.40953333,0,460719.3781,4276465.641,-1.306196667,6.472390948,0.811064742,0.000355556
81.23846333,0,460713.2904,4276454.392,-3.519183333,6.420377147,0.80756054,0.039911111
110.4671467,0,460699.4207,4276428.763,-3.58181,7.84979881,0.894858526,0.0683
21.35675667,0,460741.7057,4276506.898,-0.86354,4.32611688,0.636098249,0.003422222
84.93713667,0,460711.5353,4276451.149,-1.180146667,6.072736444,0.783384433,0.017066667
79.53414,0,460714.0992,4276455.886,-4.192846667,5.940799223,0.773844875,0.033677778
84.37015,0,460711.8044,4276451.646,-8.42917,3.55958735,0.551399655,0.049227778
72.90097333,0,460717.2468,4276461.702,-0.44588,6.286159166,0.798385373,0.008488889
116.42733,0,460696.5925,4276423.537,-1.560403333,8.741846371,0.94160317,0.002088889
64.74016333,0,460721.1193,4276468.858,-1.200033333,5.625023977,0.750124378,0.012938889
67.51026,0,460719.8048,4276466.429,-3.143416667,6.490505267,0.812278507,0.010616667
76.35238,0,460715.609,4276458.676,-9.27367,3.087775039,0.489645652,0.045577778
62.78178667,0,460722.0486,4276470.575,-0.30202,5.707720531,0.7564627,0.004744444
14.04622333,0,460745.1747,4276513.308,-0.235933333,4.718265524,0.673782377,0.020605556
12.08173333,0,460746.1069,4276515.03,-2.202763333,5.065298536,0.704605047,0.001705556
85.62288,0,460711.2099,4276450.547,-8.858423333,3.522034925,0.546793658,0.078111111
36.75554,0,460734.3986,4276493.396,-5.692826667,3.838077498,0.58411374,0.038005556
72.41403,0,460717.4778,4276462.129,-3.8555,6.058742905,0.782382524,0.030344444
62.78599333,0,460722.0466,4276470.572,-1.561986667,6.28921008,0.798596102,0.003022222
7.73515,0,460748.1695,4276518.842,-3.045463333,4.859415411,0.686584027,0.011277778
37.04580667,0,460734.2609,4276493.141,-4.44823,4.175720673,0.62073144,0.026855556
114.98846,0,460697.2753,4276424.799,-3.238073333,8.34840429,0.921603473,0.077616667
104.93049,0,460702.048,4276433.618,-3.755506667,7.740335282,0.888759773,0.038922222
33.82567333,0,460735.7889,4276495.965,-0.82383,5.812047677,0.764329168,0.003516667
30.63851,0,460737.3013,4276498.759,-1.834063333,4.89371727,0.689638875,0.004955556
77.21212333,0,460715.201,4276457.922,-4.899443333,5.846971882,0.766931005,0.051877778
35.79510333,0,460734.8544,4276494.238,-1.31254,4.943471893,0.694032069,0.012422222
67.73843667,0,460719.6965,4276466.229,-6.4705,3.929376684,0.594323664,0.029827778
115.20942,0,460697.1704,4276424.605,-3.718626667,8.263316189,0.917154371,0.093011111
0.570496667,0,460751.5693,4276525.124,-8.736893333,3.026223223,0.48090096,0.300416667
38.65365667,0,460733.4979,4276491.731,-6.654703333,3.613101177,0.557880123,0.027533333
30.55184333,0,460737.3424,4276498.835,-0.496893333,6.797751331,0.832365274,0.00025
106.1702033,0,460701.4597,4276432.531,-3.18952,6.942418126,0.841510767,0.021133333
9.735433333,0,460747.2203,4276517.088,-0.708333333,4.030480915,0.605356869,0.013633333
106.37452,0,460701.3628,4276432.352,-3.04927,6.746270409,0.829063745,0.020105556
43.05849,0,460731.4077,4276487.869,-0.21323,7.663855335,0.884447298,0.001427778
66.08682,0,460720.4802,4276467.677,-0.63481,6.321876576,0.800846013,0.006688889
20.64572333,0,460742.0431,4276507.521,-5.59939,3.871015443,0.587824904,0.058866667
81.72926333,0,460713.0575,4276453.962,-2.85859,6.645793558,0.822546846,0.013377778
77.75951333,0,460714.9413,4276457.442,-0.770406667,5.316410702,0.725618524,0.010227778
