x,y,HCP1.0,HCP1.0_inph,PRP1.1,PRP1.1_inph,HCP2.0,HCP2.0_inph,PRP2.1,PRP2.1_inph,HCP4.0,HCP4.0_inph,PRP4.1,PRP4.1_inph,,,,,,,
460651.9461,4276352.944,14.2,0.13,2.6,-1.62,7.8,0.1,7,-5.34,9.5,-1.04,9,-14.93,,,,,,,
460652.3144,4276353.683,13.9,0.12,2.8,-1.61,7.8,0.1,7.7,-5.37,9.4,-1.01,9.5,-16.2,,,,,,,
460652.6836,4276354.423,14.3,0.13,2.1,-1.63,8.1,0.06,8.2,-5.43,9.3,-1.07,9.2,-16.64,,,,,,,
460653.1366,4276355.205,14.5,0.14,2.4,-1.64,8.1,0.09,7.5,-5.54,9.4,-1.08,9.3,-15.55,,,,,,,
460653.5887,4276355.988,14.4,0.11,3.4,-1.63,8.7,0.06,6.8,-5.76,9.4,-0.96,9.5,-17.34,,,,,,,
460654.0417,4276356.771,15,0.08,3.3,-1.61,8.3,0.07,6.6,-5.8,9.6,-0.97,9.5,-17.53,,,,,,,
460654.4804,4276357.658,14.5,0.11,3.2,-1.62,8.5,0.07,7,-5.67,9.6,-1.01,9.6,-16.32,,,,,,,
460654.9199,4276358.546,5.8,0.33,1.3,-1.6,6.6,0.24,6.6,-5.61,9.2,-0.9,9.5,-16.41,,,,,,,
460655.3586,4276359.434,8,0.28,0.9,-1.57,8.6,-0.01,6.9,-5.6,9.8,-1.08,9.8,-16.54,,,,,,,
460655.7179,4276360.103,14.6,0.13,2.4,-1.66,6.8,0.15,7.2,-5.72,10.2,-1.13,10,-17.3,,,,,,,
460656.0763,4276360.772,14.8,0.12,2.4,-1.66,8.1,-0.05,7.7,-5.96,10,-1.08,9.9,-18.39,,,,,,,
460656.4356,4276361.441,14.4,0.11,2.7,-1.65,8.5,-0.01,7.6,-6,9.6,-0.83,9.5,-18.46,,,,,,,
460656.9169,4276362.326,13.3,0.08,3.1,-1.62,8.4,0.02,7.4,-5.8,10,-0.94,9.9,-16.76,,,,,,,
460657.3974,4276363.211,12.2,0.05,2.1,-1.69,9.7,0.16,6.3,-5.98,10,-0.91,9.6,-18.03,,,,,,,
460657.8787,4276364.096,13.5,0.11,3.5,-1.59,9.4,0.13,5.9,-5.91,9.9,-0.93,9.5,-18.39,,,,,,,
460658.36,4276364.981,14,0.1,3.7,-1.6,9.5,0.11,6.4,-5.55,9.8,-0.95,9.7,-16.39,,,,,,,
460658.8405,4276365.866,14.5,0.08,3.9,-1.61,9.7,0.14,6.4,-5.51,9.8,-1.06,9.6,-15.2,,,,,,,
460659.3218,4276366.751,12.4,0.14,3.1,-1.57,9.8,0.23,6.5,-5.44,9.7,-1.07,9.4,-16.11,,,,,,,
460659.8031,4276367.636,13.2,0.11,3.8,-1.61,10.3,0.17,5.9,-5.49,9.7,-1.03,9.7,-15.75,,,,,,,
460660.2845,4276368.521,13.7,0.13,3.3,-1.59,9,0.18,6.1,-5.56,9.5,-1.02,9.4,-16.29,,,,,,,
460660.7649,4276369.406,14.1,0.11,3.3,-1.62,9,0.08,6.4,-5.67,9.6,-1.01,9.5,-16.06,,,,,,,
460661.2462,4276370.291,13.2,0.11,2.9,-1.61,8.2,0.08,6.4,-5.83,9.5,-0.96,9.2,-18.19,,,,,,,
460661.7276,4276371.176,12.7,0.12,3,-1.61,9.1,0.13,6.4,-5.8,9.5,-0.96,9.2,-17.28,,,,,,,
460662.208,4276372.061,13.5,0.11,3.1,-1.6,7.9,0.05,6.6,-5.72,9.7,-0.99,9.1,-16.83,,,,,,,
460662.6894,4276372.946,13.7,0.09,2.7,-1.59,7.9,-0.01,6.9,-5.67,10,-0.93,9.1,-17.66,,,,,,,
460663.1727,4276373.893,13.5,0.1,3.1,-1.57,7.5,-0.03,6.8,-5.18,10,-1,8.9,-15.3,,,,,,,
460663.657,4276374.841,13.9,0.11,3.5,-1.62,6.5,-0.04,7.3,-5.41,10.1,-1.01,8.8,-14.94,,,,,,,
460664.1403,4276375.788,13.8,0.12,3.7,-1.61,6.1,-0.03,7.8,-5.4,9.4,-1.06,8.4,-16.4,,,,,,,
460664.647,4276376.683,14.1,0.11,3.9,-1.6,6.9,-0.06,7.8,-5.4,9,-1.04,8.3,-15.57,,,,,,,
460665.1527,4276377.577,14.3,0.1,4.2,-1.6,8,0.04,7.4,-5.38,9,-1.03,8.6,-15.84,,,,,,,
460665.6593,4276378.471,14.5,0.08,4.7,-1.63,8.3,0.08,7.3,-5.77,9.3,-0.95,8.9,-17.14,,,,,,,
460666.1847,4276379.46,14.5,0.08,4.8,-1.58,7.6,0.09,7.4,-5.5,9.3,-0.94,8.4,-17.01,,,,,,,
460666.71,4276380.448,14.9,0.09,4.9,-1.63,8,0.16,7.4,-5.44,9,-0.95,8.5,-15.6,,,,,,,
460667.2354,4276381.437,14.4,0.09,4.7,-1.59,8.2,0.15,7.2,-5.4,9,-0.99,8.7,-14.91,,,,,,,
460667.7466,4276382.383,14.4,0.07,4.8,-1.59,8.1,0.12,7.7,-5.44,8.9,-0.91,8.7,-16.78,,,,,,,
460668.2569,4276383.329,14.3,0.08,4.2,-1.6,8,0.03,8.3,-5.41,9,-0.89,9,-15.4,,,,,,,
460668.7681,4276384.275,14.8,0.08,4.2,-1.62,7.9,0.04,8.2,-5.35,9.1,-1,9.1,-15.68,,,,,,,
460669.2879,4276385.195,14.8,0.08,4,-1.62,8.2,0,8.5,-5.49,9.4,-0.9,9.4,-16.13,,,,,,,
460669.8077,4276386.115,14.8,0.11,4.2,-1.63,8.3,0.09,8.6,-5.4,9.6,-0.96,9.6,-16.43,,,,,,,
460670.2651,4276386.917,15.1,0.08,4.1,-1.6,8.3,0.04,9.2,-5.47,9.7,-0.95,9.9,-16.54,,,,,,,
460670.7226,4276387.719,15.3,0.08,4.3,-1.6,8.4,0.04,9.2,-5.39,9.6,-0.95,9.8,-16.09,,,,,,,
460671.18,4276388.522,15.4,0.08,4.3,-1.61,9.4,0.03,8.6,-5.56,9.6,-0.97,10.2,-15.93,,,,,,,
460671.6466,4276389.42,15.5,0.07,4.6,-1.6,10,0.07,8.2,-5.65,9.6,-0.92,10.2,-16.85,,,,,,,
460672.1123,4276390.318,14.7,0.07,5.4,-1.62,8.9,0.03,7.9,-5.71,9.6,-0.94,10.2,-17.51,,,,,,,
460672.5789,4276391.217,15.4,0.06,5.6,-1.61,8.6,-0.13,8.6,-5.34,9.7,-0.85,10.3,-15.97,,,,,,,
460673.0928,4276392.188,15.7,0.07,5.3,-1.61,9.2,0.03,8.2,-5.42,9.6,-0.93,10,-15.89,,,,,,,
460673.6068,4276393.158,15.7,0.07,5,-1.62,10.1,0.07,8,-5.55,9.6,-1,10.4,-16.48,,,,,,,
460674.1207,4276394.129,15.8,0.07,5,-1.62,9.6,0.04,7.9,-5.63,9.9,-0.96,10.4,-17.55,,,,,,,
460674.5456,4276394.858,15.3,0.08,4.5,-1.63,8.6,0,8.7,-5.62,10,-0.97,10.6,-15.63,,,,,,,
460674.9696,4276395.588,15.1,0.09,3.9,-1.62,8.2,-0.02,9.4,-5.58,10.1,-1.02,10.4,-16.68,,,,,,,
460675.3944,4276396.317,13.6,0.11,2.9,-1.56,9.7,0.06,8.3,-5.63,10.2,-1.01,10.2,-17.49,,,,,,,
460675.8242,4276397.171,15.4,0.06,4.1,-1.57,9.8,0.09,7.1,-5.53,10.3,-1.03,10.3,-15.95,,,,,,,
460676.254,4276398.024,14.8,0.07,4.5,-1.6,9.5,0.08,6.8,-5.72,10.6,-1.04,10.4,-16.89,,,,,,,
460676.6838,4276398.877,15.3,0.07,4.2,-1.6,8.3,-0.02,6.5,-5.9,10.5,-1.02,10.3,-17.51,,,,,,,
460677.1532,4276399.799,15.1,0.08,4.1,-1.58,9,0.13,6.3,-5.75,10.6,-1.05,10,-17.22,,,,,,,
460677.6225,4276400.722,15.1,0.07,3.9,-1.49,9.8,0.07,6.7,-5.25,10.4,-1.05,9.9,-15.53,,,,,,,
460678.0918,4276401.644,14.7,0.06,4,-1.57,10,0.07,6.4,-5.41,10.4,-1.11,10,-14.96,,,,,,,
460678.5173,4276402.501,15.5,0.05,3.8,-1.53,9.3,-0.06,7.4,-5.39,11,-1.09,10.1,-16.5,,,,,,,
460678.9436,4276403.358,15.7,0.06,4.3,-1.55,9.6,0.04,7.9,-5.54,10.8,-1.12,10.3,-16.71,,,,,,,
460679.3691,4276404.215,15.8,0.06,4.7,-1.56,10.1,0.09,8.1,-5.43,10.5,-0.99,10.6,-15.49,,,,,,,
460679.8426,4276405.096,15.6,0.06,5,-1.58,9.5,0.02,8.4,-5.6,10.2,-1,10.5,-16.37,,,,,,,
460680.3161,4276405.977,16.4,0.05,4.8,-1.58,10.3,0.07,8.7,-5.57,10,-1.04,10.5,-16.7,,,,,,,
460680.7895,4276406.858,15.7,0.05,4.9,-1.57,10.8,0.12,7.9,-5.58,9.8,-0.96,10.4,-16.66,,,,,,,
460681.3056,4276407.725,15.4,0.06,4.9,-1.57,10.9,0.11,7.8,-5.32,10.1,-0.98,10.5,-15.48,,,,,,,
460681.8216,4276408.592,15.6,0.05,5.3,-1.61,11.4,0.14,8.2,-5.39,10.5,-1.05,10.3,-15.57,,,,,,,
460682.3377,4276409.458,15.1,0.1,7.9,-1.83,11.2,0.21,9.5,-5.86,10.5,-0.91,11,-16.92,,,,,,,
460682.7939,4276410.372,11.7,0.31,14.3,-2.22,10.2,0.61,11,-6.1,10.4,-0.63,11.6,-18.23,,,,,,,
460683.2501,4276411.286,8.6,0.27,19.8,-2.14,3.3,1.32,3.8,-4.75,10.1,-0.78,10,-16.61,,,,,,,
460683.7063,4276412.199,24.7,-0.15,15.1,-1.85,5.7,0.89,12.8,-5.93,9.9,-0.77,10.5,-16.12,,,,,,,
460684.2904,4276413.264,22.3,-0.01,17.5,-1.86,6.3,0.55,14.6,-5.94,7.7,0.21,8.4,-14.52,,,,,,,
460684.8753,4276414.329,19.5,-0.03,10.8,-1.78,3.6,0.9,10.3,-5.88,7.2,0.44,7.2,-16.77,,,,,,,
460685.4593,4276415.394,16.2,0.01,4.4,-1.6,10.6,0.11,10.3,-6.11,8.6,-0.37,8.9,-17.57,,,,,,,
460685.9415,4276416.284,14.6,0.04,3.7,-1.58,11.1,-0.06,7.4,-5.76,9.1,-0.39,10,-16.65,,,,,,,
460686.4246,4276417.173,14.8,0.04,3.7,-1.58,10,-0.07,7.3,-5.7,10.5,-0.83,11.2,-17.77,,,,,,,
460686.9068,4276418.063,15.1,0.05,3.5,-1.6,9.5,-0.07,8.4,-5.57,11.2,-1.05,10.6,-17.02,,,,,,,
460687.3899,4276418.951,15.1,0.05,2.5,-1.59,9.6,-0.09,9,-5.53,11.1,-1.03,10.3,-16.97,,,,,,,
460687.8721,4276419.841,15.8,0.05,2.1,-1.6,9.8,-0.03,9.5,-5.41,11.2,-1.04,10.4,-17.31,,,,,,,
460688.3552,4276420.73,15.9,0.05,2.9,-1.59,10,-0.04,9.5,-5.32,11.1,-0.99,10.5,-15.52,,,,,,,
460688.8374,4276421.619,15.5,0.04,3.8,-1.58,9.6,-0.04,9.1,-5.31,11.2,-0.97,10.3,-15.75,,,,,,,
460689.3205,4276422.509,15.6,0.05,4.7,-1.59,9.4,0,8.6,-5.27,11.1,-1.04,10.3,-15.5,,,,,,,
460689.8027,4276423.398,14.8,0.06,8.2,-1.68,9,-0.05,10.4,-5.79,10.8,-0.97,10.7,-17.57,,,,,,,
460690.2858,4276424.287,-5.2,0.48,-8.3,-1.25,7.5,0.05,6.1,-5.56,10.3,-0.83,9.8,-17.69,,,,,,,
460690.768,4276425.176,12.1,0.12,6.3,-1.61,9.4,0.13,7.5,-5.36,10.6,-0.96,10.3,-16.43,,,,,,,
460691.2511,4276426.065,15.1,0.04,5.4,-1.57,8.6,0.03,8.8,-5.44,10.8,-1,10.2,-14.86,,,,,,,
460691.7333,4276426.955,14.2,0.01,4.1,-1.61,9.9,-0.02,8.8,-5.54,10.7,-0.98,10.3,-16.6,,,,,,,
460692.2163,4276427.844,16.5,0.04,5.9,-1.58,9.4,-0.04,9.8,-5.88,10.2,-0.79,10.4,-18.2,,,,,,,
460692.6986,4276428.734,16.8,0.05,5.5,-1.53,9.2,-0.11,10.3,-5.68,10,-0.91,10.8,-17.61,,,,,,,
460693.1118,4276429.582,16.6,0.04,5.7,-1.55,10.8,0.03,9.2,-5.59,10.1,-1,10.4,-16.45,,,,,,,
460693.5251,4276430.43,16.2,0.05,5.8,-1.56,11.5,0.08,9,-5.57,10,-1,10.8,-16.44,,,,,,,
460694.0592,4276431.265,15.6,0.04,5.6,-1.56,11.5,0.04,8.2,-5.6,10.2,-1,10.9,-16.93,,,,,,,
460694.5925,4276432.101,15.7,0.04,5.5,-1.53,10.9,0.04,8.5,-5.64,10.4,-0.99,10.5,-16.98,,,,,,,
460695.1267,4276432.936,15.6,0.06,5.1,-1.55,9.8,0.04,8.4,-5.63,10.4,-1.03,10.2,-16.38,,,,,,,
460695.559,4276433.779,15.6,0.05,4.6,-1.54,9.4,0.04,7.9,-5.82,10.2,-1.05,10,-17.22,,,,,,,
460695.9914,4276434.62,15.3,0.08,4.9,-1.55,8,0.02,7.4,-5.86,10.2,-1.05,9.8,-17.4,,,,,,,
460696.4185,4276435.452,15,0.06,4.9,-1.56,7.2,-0.01,7.2,-5.65,10.1,-1.07,9.2,-16.14,,,,,,,
460696.8456,4276436.284,14.9,0.07,4.6,-1.57,6.6,-0.03,7.1,-5.74,9.8,-1.02,8.8,-16.46,,,,,,,
460697.2727,4276437.116,15.2,0.08,4.5,-1.55,6.8,-0.05,7.7,-5.65,9.6,-1.15,9,-16.91,,,,,,,
460697.7299,4276438.057,15,0.07,4.1,-1.55,7.7,-0.07,7.3,-5.71,9.5,-1.12,9,-16.93,,,,,,,
460698.1863,4276438.998,14.4,0.07,4.2,-1.51,7.9,0.03,6.2,-5.66,9.4,-1.04,8.7,-16.44,,,,,,,
460698.6435,4276439.94,14.2,0.05,4.4,-1.52,7.9,-0.01,6.4,-5.5,9.5,-1.05,8.2,-16.58,,,,,,,
460699.1389,4276440.86,14,0.05,3.9,-1.55,7.7,-0.05,6.5,-5.62,9,-1.01,8.3,-16.23,,,,,,,
460699.6343,4276441.778,13.6,0.06,3.4,-1.53,7.7,0.02,6.7,-5.55,9.2,-1.07,8.2,-16.67,,,,,,,
460700.1221,4276442.73,13.7,0.05,3.2,-1.53,7.8,-0.02,6.4,-5.35,9.4,-1.05,8.2,-16.34,,,,,,,
460700.6098,4276443.682,13.6,0.06,3,-1.55,7.2,-0.07,6.3,-5.51,9.6,-1.01,8.1,-15.59,,,,,,,
460701.0975,4276444.634,13.7,0.08,2.7,-1.55,6.1,-0.07,6.8,-5.4,9.6,-1.09,8,-16.4,,,,,,,
460701.5007,4276445.377,13.5,0.08,2.2,-1.53,6,-0.08,7,-5.39,9.4,-1.04,7.7,-16.73,,,,,,,
460701.9038,4276446.12,13.7,0.07,2.6,-1.55,6.8,0.01,6.9,-5.19,9.4,-1.12,7.9,-15.1,,,,,,,
460702.3598,4276446.976,13.8,0.06,3.2,-1.54,8.1,0.04,6.7,-5.33,9.5,-1.09,8,-15.3,,,,,,,
460702.8148,4276447.832,13.9,0.06,3.8,-1.55,8.7,0.12,6.4,-5.31,9.5,-1.03,8.3,-16.08,,,,,,,
460703.2837,4276448.668,14,0.04,3.6,-1.56,8.2,0.06,7.2,-5.76,9.1,-0.91,8.1,-18.04,,,,,,,
460703.7535,4276449.503,14.6,0.05,4,-1.53,7.3,-0.01,7.4,-5.47,8.7,-1.03,8.1,-16.94,,,,,,,
460704.2224,4276450.339,14.4,0.07,3.7,-1.53,7,-0.05,8.4,-5.42,8,-1.03,8,-15.62,,,,,,,
460704.6007,4276451.171,14.3,0.06,3.1,-1.52,6.8,-0.02,7.7,-5.21,8.1,-1.1,8.1,-14.82,,,,,,,
460704.9782,4276452.003,14.3,0.04,2.6,-1.53,7.9,-0.05,7,-5.46,8.3,-1.07,8.4,-16.15,,,,,,,
460705.3566,4276452.836,13.9,0.04,2.5,-1.56,7.7,-0.09,7.1,-5.54,8.8,-1.09,8.4,-17,,,,,,,
460705.8192,4276453.633,14.8,0.07,2.2,-1.56,7.4,-0.09,6.8,-5.65,9,-1.07,8.3,-17.33,,,,,,,
460706.2826,4276454.43,13.9,0.07,3.2,-1.53,7.4,0.11,6,-5.41,9,-1.1,8.1,-15.66,,,,,,,
460706.7452,4276455.227,12.9,0.04,3.9,-1.56,7.4,0.03,6.4,-5.39,8.9,-1.08,7.8,-15.16,,,,,,,
460707.2327,4276456.122,12.1,0.06,2.6,-1.54,7.4,-0.05,6.5,-5.4,8.5,-1.01,7.6,-16.45,,,,,,,
460707.7193,4276457.018,13.3,0.02,3.5,-1.57,7.3,-0.05,6.7,-5.42,8.7,-1.07,7.7,-16.59,,,,,,,
460708.2067,4276457.914,13.7,0.03,3.4,-1.55,7.1,-0.09,6.8,-5.44,8.6,-1.07,7.8,-15.65,,,,,,,
460708.7379,4276458.838,13.7,0.04,3.2,-1.56,6.8,-0.08,7.2,-5.38,8.5,-1.12,7.7,-16.13,,,,,,,
460709.2699,4276459.763,13.7,0.04,3,-1.55,6.8,-0.08,7.4,-5.29,8.5,-1.08,7.9,-15.91,,,,,,,
460709.801,4276460.687,13.5,0.04,2.9,-1.57,6.8,-0.13,7.6,-5.31,8.5,-1.09,7.8,-15.66,,,,,,,
460710.2824,4276461.591,13.5,0.05,2.5,-1.57,7,-0.07,7.5,-5.37,8.7,-1.1,7.8,-15.83,,,,,,,
460710.7647,4276462.494,13.9,0.04,2.3,-1.59,7.1,-0.14,8,-5.43,8.7,-1.07,8,-16.68,,,,,,,
460711.1647,4276463.322,13.9,0.03,1.8,-1.6,7.4,-0.11,8.2,-5.48,8.5,-1.02,7.9,-16.37,,,,,,,
460711.5648,4276464.15,13.3,0.03,1.9,-1.61,7,-0.09,8.2,-5.53,8.4,-1.04,8,-17.32,,,,,,,
460711.9649,4276464.978,12.9,0.02,2.1,-1.6,7.3,-0.07,7.9,-5.49,8.4,-0.99,8,-16.69,,,,,,,
460712.3503,4276465.643,13.2,0.01,1.7,-1.61,7.3,-0.12,7.7,-5.47,8.4,-1.09,8,-16.46,,,,,,,
460712.7356,4276466.308,7.3,0.2,19.4,-2.15,5,0.1,13.9,-6.22,8.3,-0.89,9.9,-16.76,,,,,,,
460713.121,4276466.972,-3.7,0.48,-28.1,-0.45,8.4,-0.24,0.4,-4.7,9.5,-1.26,6.7,-16.27,,,,,,,
460713.5962,4276467.846,-26.8,1.26,-3.3,-1.3,7,-0.03,6.2,-5.39,9.2,-1.06,8.1,-16,,,,,,,
460714.0722,4276468.72,14.1,0.03,4.1,-1.55,-1.3,1.16,7.2,-5.36,9.2,-1,8.2,-15.25,,,,,,,
460714.5474,4276469.594,14.9,0.02,4.3,-1.57,8.8,-0.06,8.1,-5.59,9.1,-0.97,8.7,-16.65,,,,,,,
460715.0225,4276470.468,15.5,0.02,4.2,-1.55,8,-0.17,9.4,-5.66,6.3,0.44,9.7,-18.39,,,,,,,
460715.4986,4276471.342,15.9,0.03,4.4,-1.55,7.7,-0.17,10,-5.52,8.8,-0.93,9.6,-17.48,,,,,,,
460715.9737,4276472.216,15.4,0.05,4.9,-1.56,7.5,-0.1,9.7,-5.38,8.6,-0.97,9.8,-15.46,,,,,,,
460716.4489,4276473.09,15.2,0.05,4.4,-1.56,7.4,-0.1,9.9,-5.33,8.4,-1.08,9.7,-16.5,,,,,,,
460716.9249,4276473.964,15.3,0.03,3.6,-1.56,9.2,-0.11,9.6,-5.35,9.3,-0.95,10.4,-16.27,,,,,,,
460717.4001,4276474.838,15,0.03,3.2,-1.56,9.7,-0.09,9,-5.35,10.1,-0.97,10.4,-16.37,,,,,,,
460717.8753,4276475.712,15,0.04,3.1,-1.57,9.6,-0.04,9.1,-5.41,11.1,-0.96,10.7,-16.98,,,,,,,
460718.3513,4276476.586,14.5,0.06,3.3,-1.56,9.4,-0.03,9.1,-5.45,11.1,-0.97,10,-16.99,,,,,,,
460718.8265,4276477.46,14.6,0.06,3.5,-1.54,8.6,-0.08,8.9,-5.25,10.7,-0.96,9.9,-15.89,,,,,,,
460719.3016,4276478.334,14.8,0.06,3.9,-1.54,9.6,-0.05,8.7,-5.26,10.3,-0.96,9.8,-15.43,,,,,,,
460719.7777,4276479.208,15.2,0.04,4.6,-1.56,9.6,0.04,8.4,-5.34,10,-0.97,10,-15.76,,,,,,,
460720.2528,4276480.081,15.2,0.03,4,-1.57,9.1,-0.09,8.7,-5.63,9.6,-1.02,9.7,-17.57,,,,,,,
460720.685,4276480.887,15.3,0.04,3.8,-1.55,8.6,-0.14,9.2,-5.45,9.7,-0.99,10.1,-16.66,,,,,,,
460721.1181,4276481.693,15.1,0.03,4.2,-1.55,8.4,-0.15,9.1,-5.34,10,-1,10.3,-16.26,,,,,,,
460721.5503,4276482.499,15.8,0.05,4.2,-1.57,9.1,-0.14,8.8,-5.44,10.6,-1.02,10.3,-16.26,,,,,,,
460722.0335,4276483.419,15.7,0.04,4.5,-1.57,10.5,-0.05,8.5,-5.53,10.6,-1.03,10.3,-16.29,,,,,,,
460722.5176,4276484.34,16.3,0.02,5.4,-1.57,9.3,-0.14,9.4,-5.62,10.1,-1.03,10.1,-17.49,,,,,,,
460723.0008,4276485.26,16.3,0.01,5.5,-1.56,8.8,-0.19,10,-5.69,9.7,-0.93,10,-17.43,,,,,,,
460723.5354,4276486.175,16.3,0.02,5.9,-1.57,8.4,-0.24,9.9,-5.49,8.9,-0.99,10,-17.05,,,,,,,
460724.069,4276487.09,16.1,0.03,6,-1.57,8.9,-0.21,9.6,-5.47,8.8,-0.98,9.8,-15.45,,,,,,,
460724.6036,4276488.004,15.9,0.02,5.2,-1.58,8.6,-0.22,9.7,-5.62,8.7,-1,9.7,-18.01,,,,,,,
460725.0938,4276488.922,15.6,0.03,4.5,-1.54,8.3,-0.11,9.8,-5.31,8.9,-0.91,9.7,-16.26,,,,,,,
460725.5831,4276489.839,15.1,0.02,3.5,-1.57,8.3,-0.19,9.2,-5.49,9.1,-0.9,9.4,-16.37,,,,,,,
460726.0732,4276490.757,14.5,0.02,2.9,-1.58,9,-0.16,8.5,-5.45,9.4,-1.04,9.2,-16.54,,,,,,,
460726.5496,4276491.69,13.7,0.05,1.5,-1.56,9.3,-0.06,7.9,-5.56,9.9,-1,9.3,-17.37,,,,,,,
460727.0259,4276492.622,12.5,0.09,0.9,-1.53,9.5,-0.11,8.1,-5.37,10.5,-0.99,9.6,-16.35,,,,,,,
460727.4515,4276493.502,14.7,0.04,2.9,-1.58,8.8,-0.1,8.6,-5.35,10.7,-0.95,9.5,-16.16,,,,,,,
460727.877,4276494.381,15.6,0.03,3.6,-1.58,8.5,-0.09,9.5,-5.29,10,-0.97,8.6,-15.98,,,,,,,
460728.2555,4276495.052,15.7,0.03,3.3,-1.59,8.6,-0.15,10.5,-5.48,8.8,-0.93,8.8,-16.63,,,,,,,
460728.6339,4276495.721,15.1,0.02,3.2,-1.63,9.3,-0.03,10.3,-5.67,7.9,-0.96,9.4,-17.51,,,,,,,
460729.0923,4276496.556,15.6,0.05,3.5,-1.6,8.9,-0.13,8.7,-5.89,8.3,-0.95,9.9,-17.59,,,,,,,
460729.5516,4276497.391,14.8,0.03,3.6,-1.54,9.2,-0.07,8.4,-5.48,9.2,-1,10.7,-16.99,,,,,,,
460730.0101,4276498.226,14.2,0.03,3.3,-1.56,9.5,-0.11,7.2,-5.49,9.9,-1.02,9.8,-16.01,,,,,,,
460730.4861,4276499.107,14.1,0.03,3.2,-1.56,8.4,-0.18,7.2,-5.52,10.3,-0.98,9.2,-16.41,,,,,,,
460730.9631,4276499.988,13.9,0.03,3.3,-1.57,9.2,-0.14,7,-5.53,10.3,-0.95,8.7,-17.15,,,,,,,
460731.4391,4276500.869,13.4,0.03,3.4,-1.58,8.6,-0.09,7,-5.44,10.1,-0.96,8.4,-16.79,,,,,,,
460731.8845,4276501.71,13.3,0.05,3.3,-1.56,8,-0.04,6.8,-5.54,9.7,-0.88,8.3,-16.99,,,,,,,
460732.3308,4276502.55,13.3,0.04,3.5,-1.56,7.6,-0.05,6.9,-5.57,9.3,-0.94,8.1,-17.27,,,,,,,
460732.7762,4276503.391,13.2,0.02,3.6,-1.58,7.3,-0.11,6.7,-5.73,9,-0.93,8.1,-17.49,,,,,,,
460733.3084,4276504.354,12.2,0.06,2.8,-1.55,8.1,-0.03,6,-5.63,9,-0.88,8,-17.06,,,,,,,
460733.8414,4276505.316,12,0.04,2.8,-1.53,8.4,-0.05,5.4,-5.38,9,-0.95,7.9,-16.81,,,,,,,
460734.3736,4276506.279,13,0.04,3,-1.54,7.4,-0.01,5.9,-5.5,8.9,-1.04,7.8,-15.15,,,,,,,
460734.8904,4276507.292,12.9,0.04,2.7,-1.55,7,-0.09,6.1,-5.4,8.6,-1.05,7.5,-16.33,,,,,,,
460735.4071,4276508.304,12.9,0.03,2.7,-1.57,7.1,-0.11,6.4,-5.51,8.4,-1.03,7.5,-16.19,,,,,,,
460735.9239,4276509.316,12.9,0.03,2.3,-1.58,6.2,-0.14,7,-5.58,8.2,-1.09,7.4,-17.34,,,,,,,
460736.4261,4276510.204,12.9,0.05,1.9,-1.58,5.9,-0.09,6.8,-5.56,8.2,-1.03,7.4,-17.22,,,,,,,
460736.9274,4276511.091,12.9,0.04,0.9,-1.6,6.1,-0.12,7.2,-5.43,8.3,-1.12,7.3,-16.08,,,,,,,
460737.4296,4276511.978,13.1,0.04,0,-1.63,5.8,-0.21,7.6,-5.42,8.2,-1.11,7.3,-16.28,,,,,,,
460737.8773,4276512.918,12.7,0.05,0.9,-1.61,5.6,-0.06,6.9,-5.4,8.2,-1.09,6.9,-16.48,,,,,,,
460738.3249,4276513.857,12.8,0.04,1.2,-1.6,6,-0.05,6.7,-5.43,8.3,-1.09,7,-16.6,,,,,,,
460738.8112,4276514.691,12.9,0.03,1.4,-1.59,6.5,-0.01,6.4,-5.37,8.2,-1.09,6.6,-16.12,,,,,,,
460739.2974,4276515.526,12.7,0.03,1.6,-1.57,6.1,0.01,6.3,-5.34,7.9,-1.04,6.7,-16.03,,,,,,,
460739.7837,4276516.361,13.1,0.06,1.3,-1.59,5.8,0,6.6,-5.32,8,-1.16,6.9,-15.27,,,,,,,
460740.2133,4276517.162,13.3,0.06,1.2,-1.6,5.4,-0.08,7,-5.46,7.9,-1.11,7,-16.65,,,,,,,
460740.6437,4276517.963,13,0.03,1.7,-1.61,5.8,-0.07,7,-5.63,8.1,-1.02,7.2,-17.64,,,,,,,
460741.1584,4276518.923,13.2,0.03,2.3,-1.59,6.5,0.01,6.3,-5.54,8.3,-1.01,7.1,-15.93,,,,,,,
460741.6723,4276519.883,13,0.03,2.3,-1.56,6.3,-0.02,6.1,-5.5,8,-1,7,-17.59,,,,,,,
460742.1871,4276520.843,13.2,0.04,2.9,-1.53,7.2,0.1,5,-5.18,7.6,-1.01,7.1,-15.54,,,,,,,
460742.7018,4276521.804,12.9,0.03,2.7,-1.56,6.6,-0.03,5.6,-5.52,7.7,-1.08,6.9,-15.51,,,,,,,
460743.2166,4276522.763,12.5,0.05,2.5,-1.55,5.6,0.01,5.7,-5.41,7.5,-1.14,6.9,-16.75,,,,,,,
460743.7304,4276523.723,12.6,0.04,2.3,-1.58,5.2,-0.08,5.9,-5.64,7.5,-1.04,7.2,-16.46,,,,,,,
460744.2452,4276524.683,12.3,0.06,2,-1.55,4.8,-0.03,5.4,-5.41,7.8,-1.15,7,-15.54,,,,,,,
460744.7599,4276525.643,12.3,0.05,2,-1.57,5.4,-0.01,5.1,-5.66,7.7,-1.03,7,-17.2,,,,,,,
